"","Year","Agent","ADFG_Station","Haul","Month","Day","Latitude","Longitude","Swept_NM2","Depth_m","Bottom_Temp","Surface_Temp","ADFG_tier","female","NOCrab","other","Total","UNK"
"767",2008,"ADFG",107,46,8,5,63.8325,-166.4753333,0.00658316,29.07792,4.693103448,NA,"t1",NA,0,NA,NA,NA
"768",2008,"ADFG",82,47,8,5,63.66683333,-166.4653333,0.00658316,26.15184,5.337931034,NA,"t1",NA,0,NA,NA,NA
"769",2008,"ADFG",81,48,8,5,63.66516667,-166.0921667,0.00658316,24.6888,5.77,NA,"t1",NA,NA,NA,151.902733641595,NA
"770",2008,"ADFG",80,49,8,5,63.66766667,-165.7163333,0.00658316,21.0312,6.913793103,NA,"t1",151.902733641595,NA,151.902733641595,607.610934566378,NA
"771",2008,"ADFG",79,50,8,5,63.6675,-165.345,0.0067148232,16.64208,7.6,NA,"t1",446.77274600469,NA,NA,893.54549200938,NA
"772",2008,"ADFG",78,51,8,6,63.66816667,-164.9685,0.00658316,14.08176,NA,NA,"t1",151.902733641595,NA,NA,NA,NA
"773",2008,"ADFG",103,52,8,6,63.8335,-164.9703333,0.00658316,14.81328,8.162068966,NA,"t1",151.902733641595,NA,NA,303.805467283189,NA
"774",2008,"ADFG",204,53,8,8,64.5005,-165.7461667,0.0066489916,15.72768,NA,NA,"O",NA,0,NA,NA,NA
"775",2008,"ADFG",185,54,8,8,64.33233333,-165.7428333,0.00658316,19.01952,7.2,NA,"c",151.902733641595,NA,303.805467283189,1974.73553734073,NA
"776",2008,"ADFG",184,55,8,8,64.33033333,-165.3473333,0.00658316,21.57984,7.7,NA,"c",303.805467283189,NA,151.902733641595,7443.23394843814,NA
"777",2008,"ADFG",183,57,8,8,64.33216667,-164.9636667,0.00658316,27.06624,7.6,NA,"c",3493.76287375668,NA,NA,4101.37380832305,NA
"778",2008,"ADFG",105,58,8,9,63.83316667,-165.7231667,0.0067806548,19.01952,7.2,NA,"t1",294.956764352611,NA,NA,294.956764352611,NA
"779",2008,"ADFG",104,59,8,9,63.83316667,-165.3471667,0.00658316,16.09344,7.5,NA,"t1",759.513668207973,NA,NA,455.708200924784,NA
"780",2008,"ADFG",102,60,8,9,63.8335,-164.5936667,0.00658316,14.6304,8.5,NA,"t3",NA,0,NA,NA,NA
"781",2008,"ADFG",101,61,8,9,63.83383333,-164.2175,0.00658316,14.81328,9.1,NA,"t3",455.708200924784,NA,NA,NA,NA
"782",2008,"ADFG",100,62,8,9,63.83166667,-163.8263333,0.00658316,14.81328,7.9,NA,"t3",151.902733641595,NA,NA,151.902733641595,NA
"783",2008,"ADFG",99,63,8,9,63.8375,-163.474,0.00658316,14.81328,6.9,NA,"t3",303.805467283189,NA,NA,NA,NA
"784",2008,"ADFG",98,64,8,10,63.833,-163.0876667,0.00658316,15.72768,5.8,NA,"t3",NA,NA,151.902733641595,151.902733641595,NA
"785",2008,"ADFG",149,65,8,10,64.16616667,-161.9253333,0.00658316,16.64208,1.7,NA,"t2",NA,0,NA,NA,NA
"786",2008,"ADFG",148,66,8,10,64.16683333,-161.543,0.00658316,14.81328,4.5,NA,"t2",NA,NA,NA,151.902733641595,NA
"787",2008,"ADFG",175,67,8,10,64.33316667,-161.9091667,0.00658316,14.44752,4.6,NA,"t2",NA,NA,151.902733641595,303.805467283189,NA
"788",2008,"ADFG",176,68,8,10,64.3345,-162.2818333,0.00658316,16.09344,2.3,NA,"c",455.708200924784,NA,NA,151.902733641595,NA
"789",2008,"ADFG",611,70,8,11,65.31233333,-166.8896667,0.00658316,13.16736,7.2,NA,"O",NA,0,NA,NA,NA
"790",2008,"ADFG",612,72,8,12,65.30416667,-166.5081667,0.0067148232,9.32688,5.1,NA,"O",NA,0,NA,NA,NA
"791",2008,"ADFG",613,73,8,12,65.2995,-166.9181667,0.00658316,13.16736,7.3,NA,"O",151.902733641595,NA,NA,NA,NA
"792",2008,"ADFG",614,74,8,12,65.29866667,-167.0003333,0.0068464864,12.43584,6.8,NA,"O",NA,0,NA,NA,NA
"793",2008,"ADFG",615,75,8,12,65.27383333,-167.0835,0.00658316,10.9728,6,NA,"O",NA,0,NA,NA,NA
"794",2008,"ADFG",616,76,8,12,65.29983333,-167.0825,0.00658316,10.78992,5.9,NA,"O",NA,0,NA,NA,NA
"795",2008,"ADFG",617,78,8,12,65.32483333,-167.0001667,0.00658316,11.8872,6.5,NA,"O",151.902733641595,NA,NA,NA,NA
"796",2010,"NBS",8,866,7,27,62.98648,-167.48463,0.013026385,34,1.2,6.6,"ONS",NA,0,NA,NA,NA
"797",2010,"NBS",43,869,7,27,63.31822,-167.51027,0.013002142,33,0.6,7.7,"ONS",NA,0,NA,NA,NA
"798",2010,"NBS",85,870,7,28,63.65297,-167.53097,0.012364878,28,0.7,7.1,"ONS",NA,0,NA,NA,NA
"799",2010,"NBS",225,898,8,3,64.68485,-167.60737,0.012215037,31,0.6,9,"ONS",NA,0,NA,NA,NA
"800",2010,"NBS",223,899,8,3,64.64992,-166.8244,0.013294927,26,2.4,11.2,"O",150.433319415744,NA,376.08329853936,NA,NA
"801",2010,"NBS",188,900,8,3,64.32705,-166.81525,0.012470352,30,0.7,11.9,"O",NA,0,NA,NA,NA
"802",2010,"NBS",190,901,8,4,64.34658,-167.57355,0.012187611,32,1.4,9.4,"ONS",NA,0,NA,NA,NA
"803",2010,"NBS",137,902,8,4,64.01647,-167.56212,0.011749335,35,1.1,9.8,"ONS",NA,0,NA,NA,NA
"804",2010,"NBS",135,903,8,4,64.00048,-166.78975,0.013089788,33,1.5,10.4,"t1",76.3954313087424,NA,NA,NA,NA
"805",2010,"NBS",83,904,8,4,63.6777,-166.78432,0.013045146,30,0.8,10.6,"O",NA,0,NA,NA,NA
"806",2010,"NBS",41,905,8,4,63.36122,-166.76678,0.012850359,27,2.9,11,"O",NA,0,NA,NA,NA
"807",2010,"NBS",6,906,8,5,63.00898,-166.7415,0.013086209,28,4.2,10.7,"O",NA,0,NA,NA,NA
"808",2010,"NBS",4,907,8,5,62.97382,-166.02683,0.014009556,21,7.9,11.9,"O",71.3798495826706,NA,NA,142.759699165341,NA
"809",2010,"NBS",39,908,8,5,63.32395,-166.03523,0.012428039,24,3,11.8,"O",NA,0,NA,NA,NA
"810",2010,"NBS",37,909,8,5,63.3285,-165.3068,0.013924908,15,7.5,12.9,"O",71.8137599185575,NA,NA,NA,NA
"811",2010,"NBS",79,910,8,5,63.65108,-165.29893,0.01231914,18,9.3,13.9,"t1",NA,NA,NA,405.872487852236,NA
"812",2010,"NBS",81,911,8,6,63.65072,-166.04002,0.012112074,26,3,11.4,"t1",NA,0,NA,NA,NA
"813",2010,"NBS",133,912,8,6,63.98262,-166.02893,0.012557815,24,2.1,11.9,"c",NA,NA,NA,79.6316875188876,NA
"814",2010,"NBS",131,913,8,6,63.99078,-165.33017,0.012249935,18,8.1,12.2,"c",NA,NA,NA,734.697775947383,NA
"815",2010,"NBS",129,914,8,6,64.00382,-164.55712,0.013286137,18,6.4,14.2,"c",NA,NA,NA,301.065689748646,NA
"816",2010,"NBS",77,915,8,6,63.68882,-164.55802,0.013193864,11,12,13,"O",NA,0,NA,NA,NA
"817",2010,"NBS",127,916,8,7,64.00938,-163.79893,0.013013969,20,5.7,15.2,"c",NA,NA,76.8405088409232,307.362035363693,NA
"818",2010,"NBS",75,917,8,7,63.66763,-163.85105,0.011396425,15,9.6,13.9,"O",87.7468153390208,NA,NA,87.7468153390208,NA
"819",2010,"NBS",73,918,8,7,63.65018,-163.06477,0.012976558,15,8.3,14,"O",77.0620375603454,NA,NA,NA,NA
"820",2010,"NBS",125,919,8,7,63.98847,-163.04942,0.012883952,18,4.7,15.9,"c",155.231872953268,NA,77.6159364766339,310.463745906536,NA
"821",2010,"NBS",123,920,8,7,64.01867,-162.30207,0.012477531,18,4.9,17.7,"c",160.288121103446,NA,240.432181655169,80.1440605517229,NA
"822",2010,"NBS",69,921,8,8,63.65247,-161.56823,0.005522988,15,8.8,15.6,"t2",362.122821921757,NA,NA,NA,NA
"823",2010,"NBS",121,922,8,8,63.97832,-161.52122,0.013019793,18,3,16.7,"t2",76.8061366259817,NA,NA,NA,NA
"824",2010,"NBS",174,923,8,8,64.30037,-161.53125,0.012614224,14,9.9,16.2,"t2",79.2755860368422,NA,NA,NA,NA
"825",2010,"NBS",176,924,8,8,64.34757,-162.24343,0.012881391,19,3.9,15.9,"c",77.6313676061848,NA,NA,77.6313676061848,NA
"826",2010,"NBS",178,925,8,8,64.316,-163.00065,0.012707905,14,12.3,15,"O",NA,0,NA,NA,NA
"827",2010,"NBS",180,926,8,8,64.32538,-163.7621,0.013627344,17,7.2,15.2,"c",NA,NA,513.673097266789,220.145613114338,NA
"828",2010,"NBS",182,927,8,9,64.31973,-164.49707,0.013438169,15,10.4,12.3,"c",446.489398964993,NA,148.829799654998,NA,NA
"829",2010,"NBS",184,928,8,9,64.3209,-165.28733,0.012829222,24,7.1,11.5,"c",77.9470493222426,NA,77.9470493222426,2416.35852898952,NA
"830",2010,"NBS",186,929,8,9,64.32988,-166.01243,0.012620239,23,6.6,12.4,"c",158.475604146641,NA,NA,237.713406219961,NA
"831",2011,"ADFG",187,1,7,19,64.32083333,-166.4761667,0.00658316,24.87168,NA,9.2,"c",911.416401849568,NA,1670.93007005754,151.902733641595,NA
"832",2011,"ADFG",161,2,7,19,64.154,-166.4918333,0.00658316,25.42032,NA,6.8,"c",NA,NA,151.902733641595,151.902733641595,NA
"833",2011,"ADFG",135,3,7,19,63.99216667,-166.867,0.00658316,31.45536,NA,4.4,"t1",NA,0,NA,NA,NA
"834",2011,"ADFG",134,4,7,19,64.00033333,-166.4848333,0.00658316,27.98064,NA,6.1,"c",NA,0,NA,NA,NA
"835",2011,"ADFG",133,5,7,19,64,-166.1031667,0.00658316,21.21408,NA,6.9,"c",NA,0,NA,NA,NA
"836",2011,"ADFG",132,6,7,19,63.99316667,-165.7366667,0.00658316,18.83664,NA,7.1,"c",NA,NA,NA,1367.12460277435,NA
"837",2011,"ADFG",105,8,7,20,63.83833333,-165.6926667,0.00658316,19.75104,NA,7.4,"t1",NA,NA,NA,455.708200924784,NA
"838",2011,"ADFG",106,9,7,20,63.83383333,-166.101,0.00658316,25.23744,6.49,6.9,"t1",NA,NA,NA,455.708200924784,NA
"839",2011,"ADFG",107,10,7,20,63.83333333,-166.4725,0.00658316,29.16936,4.88,5.6,"t1",NA,0,NA,NA,NA
"840",2011,"ADFG",82,11,7,20,63.67083333,-166.4723333,0.00658316,26.5176,4.61,6.1,"t1",NA,0,NA,NA,NA
"841",2011,"ADFG",81,12,7,20,63.675,-166.0901667,0.00658316,24.96312,6.08,7.7,"t1",NA,0,NA,NA,NA
"842",2011,"ADFG",80,13,7,20,63.66383333,-165.7238333,0.00658316,20.93976,7.24,9.2,"t1",NA,NA,NA,303.805467283189,NA
"843",2011,"ADFG",79,14,7,21,63.668,-165.3433333,0.00658316,16.82496,7.62,9.9,"t1",NA,NA,NA,455.708200924784,NA
"844",2011,"ADFG",78,15,7,21,63.66216667,-164.9725,0.005266528,14.6304,8.78,10.9,"t1",NA,0,NA,NA,NA
"845",2011,"ADFG",103,16,7,21,63.82833333,-164.9768333,0.00658316,14.81328,8.67,11.7,"t1",NA,NA,NA,151.902733641595,NA
"846",2011,"ADFG",104,17,7,21,63.82783333,-165.3541667,0.00658316,16.4592,7.92,10.5,"t1",NA,NA,NA,911.416401849568,NA
"847",2011,"ADFG",131,19,7,21,63.999,-165.3641667,0.00658316,16.09344,7.68,11.2,"c",NA,NA,NA,303.805467283189,NA
"848",2011,"ADFG",130,20,7,21,63.99883333,-164.9735,0.00658316,16.55064,8.44,11.8,"c",NA,NA,NA,455.708200924784,NA
"849",2011,"ADFG",129,21,7,22,64.00133333,-164.5948333,0.00658316,17.09928,7.46,10.9,"c",151.902733641595,NA,NA,NA,NA
"850",2011,"ADFG",128,22,7,22,63.99966667,-164.2115,0.00658316,15.5448,8.54,11.4,"c",1215.22186913276,NA,151.902733641595,455.708200924784,NA
"851",2011,"ADFG",127,23,7,22,64.00333333,-163.853,0.00658316,16.64208,6.63,12.9,"c",607.610934566378,NA,151.902733641595,607.610934566378,NA
"852",2011,"ADFG",126,24,7,22,63.999,-163.4776667,0.00658316,18.10512,5.75,13.3,"c",151.902733641595,NA,151.902733641595,455.708200924784,NA
"853",2011,"ADFG",125,25,7,22,63.99883333,-163.1033333,0.00658316,16.9164,7.04,13.4,"c",NA,NA,151.902733641595,455.708200924784,NA
"854",2011,"ADFG",124,26,7,22,63.9915,-162.726,0.00658316,16.73352,7.03,14.4,"c",NA,NA,NA,151.902733641595,NA
"855",2011,"ADFG",96,27,7,22,63.83533333,-162.3425,0.00658316,14.1732,9.02,13.7,"t3",911.416401849568,NA,NA,NA,NA
"856",2011,"ADFG",95,28,7,23,63.83316667,-161.9586667,0.0056615176,15.27048,7.65,12.8,"t2",176.631085629761,NA,529.893256889284,176.631085629761,NA
"857",2011,"ADFG",123,29,7,23,63.99416667,-162.3068333,0.00658316,15.72768,7.71,13.96,"c",303.805467283189,NA,151.902733641595,455.708200924784,NA
"858",2011,"ADFG",150,30,7,23,64.167,-162.2946667,0.00658316,15.36192,6.24,14.28,"c",NA,NA,NA,151.902733641595,NA
"859",2011,"ADFG",151,31,7,23,64.16483333,-162.5431667,0.00658316,19.47672,6.23,14.34,"c",NA,NA,NA,455.708200924784,NA
"860",2011,"ADFG",152,32,7,23,64.16733333,-163.0651667,0.0048057068,22.86,6.28,14.4,"c",624.257809486005,NA,208.085936495335,624.257809486005,NA
"861",2011,"ADFG",153,33,7,23,64.16683333,-163.4478333,0.00658316,18.288,5.84,13.7,"c",NA,NA,NA,455.708200924784,NA
"862",2011,"ADFG",154,34,7,24,64.1665,-163.8305,0.00658316,18.37944,5.76,13.9,"c",1519.02733641595,NA,1215.22186913276,303.805467283189,NA
"863",2011,"ADFG",155,35,7,24,64.16716667,-164.212,0.00658316,18.19656,6.57,13.04,"c",NA,NA,151.902733641595,303.805467283189,NA
"864",2011,"ADFG",156,36,7,24,64.16666667,-164.5891667,0.00658316,14.53896,8.44,12.95,"c",NA,NA,NA,455.708200924784,NA
"865",2011,"ADFG",157,37,7,24,64.1665,-164.967,0.00658316,14.6304,8.43,12.65,"c",NA,0,NA,NA,NA
"866",2011,"ADFG",185,38,7,25,64.3335,-165.7473333,0.00658316,19.47672,8.23,12.3,"c",1974.73553734073,NA,1670.93007005754,3797.56834103987,NA
"867",2011,"ADFG",186,40,7,25,64.33283333,-166.1135,0.00658316,21.12264,7.57,11.74,"c",1063.31913549116,NA,1215.22186913276,4101.37380832305,NA
"868",2011,"ADFG",160,42,7,26,64.1665,-166.1096667,0.00658316,21.12264,6.96,9.5,"c",151.902733641595,NA,NA,455.708200924784,NA
"869",2011,"ADFG",159,43,7,26,64.166,-165.7311667,0.00658316,18.47088,7.45,11.3,"c",151.902733641595,NA,NA,1063.31913549116,NA
"870",2011,"ADFG",158,44,7,26,64.16683333,-165.3508333,0.00658316,16.4592,8.15,11.7,"c",151.902733641595,NA,NA,NA,NA
"871",2011,"ADFG",102,45,7,26,63.83283333,-164.592,0.00658316,14.72184,9.68,14.9,"t3",NA,NA,NA,151.902733641595,NA
"872",2011,"ADFG",101,46,7,26,63.83516667,-164.2181667,0.00658316,14.81328,9.46,13.7,"t3",151.902733641595,NA,NA,NA,NA
"873",2011,"ADFG",100,47,7,26,63.83333333,-163.841,0.00658316,14.81328,8.51,12.9,"t3",NA,NA,NA,151.902733641595,NA
"874",2011,"ADFG",99,48,7,27,63.82816667,-163.4393333,0.00658316,15.36192,8.55,13.6,"t3",NA,0,NA,NA,NA
"875",2011,"ADFG",98,49,7,27,63.84666667,-163.1145,0.00658316,16.09344,8.25,13.5,"t3",NA,0,NA,NA,NA
"876",2011,"ADFG",97,50,7,27,63.83416667,-162.7138333,0.00658316,15.72768,8.58,14.7,"t3",NA,0,NA,NA,NA
"877",2011,"ADFG",94,51,7,27,63.8445,-161.6011667,0.0053323596,13.89888,9.23,14.89,"t2",187.534239063697,NA,NA,NA,NA
"878",2011,"ADFG",179,52,7,28,64.32033333,-163.4658333,0.00658316,18.288,9.57,14.4,"c",151.902733641595,NA,NA,NA,NA
"879",2011,"ADFG",180,54,7,30,64.3325,-163.8188333,0.00658316,16.09344,7.55,13.5,"c",455.708200924784,NA,NA,NA,NA
"880",2011,"ADFG",181,55,7,30,64.33433333,-164.2085,0.0053323596,12.71016,8.68,13.8,"c",NA,0,NA,NA,NA
"881",2011,"ADFG",202,56,7,30,64.495,-163.8503333,0.0067148232,14.08176,10.2,12.96,"c",NA,0,NA,NA,NA
"882",2011,"ADFG",203,57,7,31,64.49966667,-164.196,0.00658316,18.01368,9.55,13.26,"c",NA,0,NA,NA,NA
"883",2011,"ADFG",182,58,7,31,64.33366667,-164.5875,0.00658316,13.62456,9.75,12.3,"c",NA,0,NA,NA,NA
"884",2011,"ADFG",183,59,7,31,64.3305,-164.9548333,0.00658316,27.06624,9.25,12.1,"c",1974.73553734073,NA,455.708200924784,911.416401849568,NA
"885",2011,"ADFG",184,60,7,31,64.33166667,-165.3575,0.00658316,22.12848,8.98,12.4,"c",2126.63827098232,NA,607.610934566378,3949.47107468146,NA
"886",2011,"ADFG",176,61,8,6,64.31966667,-162.31,0.00658316,16.36776,11.07,12.5,"c",1367.12460277435,NA,NA,NA,NA
"887",2011,"ADFG",175,62,8,6,64.33283333,-161.9138333,0.00658316,14.35608,10.2,12.7,"t2",NA,0,NA,NA,NA
"888",2011,"ADFG",200,63,8,7,64.49933333,-161.8961667,0.00658316,9.50976,12.76,12.75,"O",NA,0,NA,NA,NA
"889",2011,"ADFG",220,64,8,7,64.64116667,-161.3593333,0.006254002,7.68096,13.27,13.2,"O",NA,0,NA,NA,NA
"890",2011,"ADFG",147,65,8,9,64.16816667,-161.1636667,0.005266528,10.24128,12.04,12.1,"t2",NA,0,NA,NA,NA
"891",2011,"ADFG",121,66,8,9,64.006,-161.5976667,0.005266528,16.73352,7.32,11.9,"t2",NA,0,NA,NA,NA
"892",2011,"ADFG",148,67,8,9,64.16716667,-161.5433333,0.00658316,15.36192,11.88,11.9,"t2",NA,0,NA,NA,NA
"893",2011,"ADFG",149,68,8,9,64.16583333,-161.924,0.00658316,NA,8.57,11.9,"t2",NA,0,NA,NA,NA
"894",2011,"ADFG",122,69,8,9,64.01633333,-161.9538333,0.00658316,15.81912,6.26,12,"t2",303.805467283189,NA,NA,6835.62301387176,NA
"895",2011,"ADFG",205,71,8,15,64.4415,-166.1301667,0.005924844,33.28416,8.33,NA,"O",NA,0,NA,NA,NA
"896",2014,"ADFG",184,1,7,18,64.33216667,-165.3573333,0.00658316,22.86,10.3,10.1,"c",455.708200924784,NA,455.708200924784,2582.34647190711,NA
"897",2014,"ADFG",185,2,7,18,64.329,-165.747,0.00658316,20.20824,10.3,10.5,"c",2430.44373826551,NA,NA,4405.17927560624,NA
"898",2014,"ADFG",186,3,7,20,64.33333333,-165.1135,0.00658316,22.12848,8.1,10.4,"c",759.513668207973,NA,607.610934566378,27646.2975227702,151.902733641595
"899",2014,"ADFG",159,4,7,20,64.167,-165.8863333,0.00658316,19.29384,7.1,10.2,"c",NA,NA,NA,607.610934566378,NA
"900",2014,"ADFG",160,5,7,20,64.16833333,-166.364,0.00658316,23.13432,5.1,8.3,"c",NA,0,NA,NA,NA
"901",2014,"ADFG",182,6,7,22,64.33333333,-164.5945,0.00658316,13.716,10.2,10.2,"c",NA,0,NA,NA,NA
"902",2014,"ADFG",156,7,7,22,64.1665,-164.5905,0.00658316,13.89888,9,10.4,"c",455.708200924784,NA,NA,151.902733641595,NA
"903",2014,"ADFG",155,8,7,22,64.1665,-164.2085,0.00658316,17.8308,6.4,10.9,"c",151.902733641595,NA,151.902733641595,911.416401849568,NA
"904",2014,"ADFG",127,9,7,22,64.00033333,-163.8346667,0.00658316,16.4592,6.4,12,"c",NA,NA,NA,1215.22186913276,NA
"905",2014,"ADFG",126,10,7,22,64.00016667,-163.4553333,0.00658316,17.73936,5,12.2,"c",303.805467283189,NA,607.610934566378,2126.63827098232,NA
"906",2014,"ADFG",125,11,7,22,64.00016667,-163.0776667,0.00658316,16.73352,5.6,11.7,"c",NA,NA,NA,1063.31913549116,NA
"907",2014,"ADFG",124,12,7,23,64.00033333,-162.6946667,0.00658316,17.28216,5.3,11.9,"c",NA,NA,303.805467283189,607.610934566378,NA
"908",2014,"ADFG",123,13,7,23,63.99983333,-162.319,0.00658316,16.55064,4.4,11.9,"c",NA,0,NA,NA,NA
"909",2014,"ADFG",176,14,7,23,64.3335,-162.2893333,0.00658316,17.09928,4.3,12.5,"c",NA,NA,NA,4405.17927560624,NA
"910",2014,"ADFG",150,15,7,24,64.16666667,-162.3038333,0.00658316,15.91056,4.6,12,"c",NA,NA,NA,303.805467283189,NA
"911",2014,"ADFG",151,16,7,24,64.16666667,-162.6853333,0.00658316,19.75104,3.2,12.2,"c",NA,NA,151.902733641595,455.708200924784,NA
"912",2014,"ADFG",152,17,7,24,64.167,-163.066,0.00658316,24.04872,4.1,12.2,"c",303.805467283189,NA,NA,NA,NA
"913",2014,"ADFG",153,18,7,24,64.167,-163.4476667,0.00658316,18.19656,4.6,12,"c",NA,NA,NA,151.902733641595,NA
"914",2014,"ADFG",154,19,7,24,64.16683333,-163.8283333,0.00658316,17.64792,5.4,12.6,"c",NA,NA,NA,151.902733641595,NA
"915",2014,"ADFG",203,20,7,25,64.48816667,-164.1995,0.00658316,17.8308,7.2,10.8,"c",455.708200924784,NA,303.805467283189,151.902733641595,NA
"916",2014,"ADFG",202,21,7,25,64.5,-163.8143333,0.00658316,13.99032,6.2,10.8,"c",151.902733641595,NA,NA,151.902733641595,NA
"917",2014,"ADFG",179,22,7,25,64.33316667,-163.4385,0.00658316,17.73936,6.5,11.6,"c",151.902733641595,NA,NA,911.416401849568,NA
"918",2014,"ADFG",180,23,7,25,64.33266667,-163.8193333,0.00658316,15.81912,7.4,12.2,"c",151.902733641595,NA,NA,NA,NA
"919",2014,"ADFG",181,24,7,25,64.33316667,-164.2046667,0.00658316,12.71016,9.6,11.3,"c",NA,0,NA,NA,NA
"920",2014,"ADFG",128,25,7,25,64,-164.214,0.00658316,15.27048,10.3,11.6,"c",303.805467283189,NA,NA,NA,NA
"921",2014,"ADFG",129,26,7,26,64,-164.5908333,0.00658316,17.64792,9.1,10.3,"c",303.805467283189,NA,NA,NA,NA
"922",2014,"ADFG",130,27,7,26,64,-164.9698333,0.00658316,16.55064,8.4,9,"c",NA,0,NA,NA,NA
"923",2014,"ADFG",131,28,7,26,64.00016667,-165.3475,0.00658316,16.09344,8.1,8.3,"c",151.902733641595,NA,NA,151.902733641595,NA
"924",2014,"ADFG",157,29,7,26,64.1665,-164.9706667,0.00658316,14.35608,8.9,9.8,"c",NA,NA,151.902733641595,NA,NA
"925",2014,"ADFG",158,30,7,26,60.16683333,-165.3515,0.00658316,16.36776,8,8.6,"c",NA,0,NA,NA,NA
"926",2014,"ADFG",187,31,7,28,64.3335,-166.5018333,0.00658316,25.78608,7.3,10.2,"c",151.902733641595,NA,NA,2582.34647190711,NA
"927",2014,"ADFG",161,32,7,28,64.16666667,-166.4926667,0.00658316,24.6888,6.2,8.1,"c",NA,NA,NA,151.902733641595,NA
"928",2014,"ADFG",135,33,7,28,64.00033333,-166.8636667,0.00658316,31.27248,4.1,7.1,"t1",NA,0,NA,NA,NA
"929",2014,"ADFG",134,34,7,28,63.99983333,-166.4835,0.00658316,27.432,5.8,8.1,"c",NA,0,NA,NA,NA
"930",2014,"ADFG",133,35,7,28,64.00016667,-166.1051667,0.00658316,21.39696,7,9,"c",NA,NA,NA,911.416401849568,NA
"931",2014,"ADFG",132,36,7,29,63.99983333,-165.7265,0.00658316,18.47088,8.2,9.1,"c",NA,NA,NA,3493.76287375668,NA
"932",2014,"ADFG",105,37,7,29,63.8335,-165.7225,0.00658316,19.56816,6.3,9,"t1",151.902733641595,NA,NA,1215.22186913276,NA
"933",2014,"ADFG",104,38,7,29,63.8335,-165.3461667,0.00658316,16.73352,7.6,8.8,"t1",NA,NA,NA,303.805467283189,NA
"934",2014,"ADFG",103,39,7,29,63.83333333,-164.9696667,0.00658316,14.6304,8.7,9.6,"t1",303.805467283189,NA,NA,607.610934566378,NA
"935",2014,"ADFG",78,40,7,29,63.66666667,-164.9701667,0.00658316,13.44168,8.4,12.3,"t1",NA,0,NA,NA,NA
"936",2014,"ADFG",79,41,7,29,63.6665,-165.3443333,0.00658316,15.91056,7.5,12.5,"t1",NA,0,NA,NA,NA
"937",2014,"ADFG",80,42,7,29,63.667,-165.7163333,0.00658316,20.48256,6.2,11.3,"t1",NA,NA,NA,455.708200924784,NA
"938",2014,"ADFG",81,43,7,30,63.66633333,-166.0925,0.00658316,25.05456,5.1,8.5,"t1",NA,0,NA,NA,NA
"939",2014,"ADFG",82,44,7,30,63.66583333,-166.4673333,0.00658316,26.15184,5.1,9,"t1",NA,0,NA,NA,NA
"940",2014,"ADFG",107,45,7,30,63.83266667,-166.4743333,0.00658316,28.62072,4.8,9.3,"t1",NA,0,NA,NA,NA
"941",2014,"ADFG",106,46,7,30,63.83316667,-166.0985,0.00658316,24.87168,6.2,10.4,"t1",NA,NA,NA,911.416401849568,NA
"942",2014,"ADFG",183,47,7,30,64.3315,-164.9598333,0.00658316,27.15768,9,13.5,"c",1974.73553734073,NA,151.902733641595,607.610934566378,NA
"943",2017,"ADFG",184,1,7,28,64.334,-165.3556667,0.00658316,23.04288,11.75,14.1,"c",NA,NA,455.708200924784,759.513668207973,NA
"944",2017,"ADFG",185,2,7,28,64.333,-165.7525,0.00658316,19.93392,11.75,14,"c",759.513668207973,NA,455.708200924784,1519.02733641595,NA
"945",2017,"ADFG",186,3,7,28,64.333,-166.1321667,0.00658316,22.31136,8.25,14,"c",NA,NA,NA,303.805467283189,NA
"946",2017,"ADFG",187,4,7,29,64.33366667,-166.5005,0.00658316,25.05456,7,14,"c",151.902733641595,NA,151.902733641595,1215.22186913276,NA
"947",2017,"ADFG",161,5,7,29,64.17233333,-166.4828333,0.00658316,25.42032,4.95,9.4,"c",NA,NA,NA,303.805467283189,NA
"948",2017,"ADFG",135,6,7,29,64.0025,-166.8646667,0.00658316,31.63824,3.5,9.4,"t1",NA,0,NA,NA,NA
"949",2017,"ADFG",134,7,7,29,64.03516667,-166.4905,0.00658316,28.16352,3.75,9.9,"c",NA,0,NA,NA,NA
"950",2017,"ADFG",107,8,7,29,63.84516667,-166.4748333,0.00658316,29.07792,4.2,10,"t1",NA,0,NA,NA,NA
"951",2017,"ADFG",82,9,7,29,63.67316667,-166.4658333,0.00658316,26.33472,4.55,9.9,"t1",NA,NA,NA,151.902733641595,NA
"952",2017,"ADFG",81,10,7,29,63.66666667,-166.0758333,0.00658316,25.05456,8.2,10.8,"t1",NA,NA,NA,151.902733641595,NA
"953",2017,"ADFG",80,11,7,30,63.66733333,-165.7025,0.00658316,21.21408,7.9,10.4,"t1",NA,NA,151.902733641595,1670.93007005754,NA
"954",2017,"ADFG",79,12,7,30,63.662,-165.3466667,0.00658316,16.64208,10.05,10.4,"t1",NA,0,NA,NA,NA
"955",2017,"ADFG",78,13,7,30,63.66666667,-164.956,0.00658316,14.81328,11.1,12,"t1",NA,0,NA,NA,NA
"956",2017,"ADFG",103,14,7,30,63.83866667,-164.9706667,0.00658316,14.81328,11.1,12.9,"t1",151.902733641595,NA,NA,151.902733641595,NA
"957",2017,"ADFG",104,15,7,30,63.83683333,-165.3566667,0.00658316,16.64208,9.55,10.9,"t1",NA,NA,NA,151.902733641595,NA
