HAULJOIN,VESSEL,CRUISE,HAUL,HAUL_TYPE,PERFORMANCE,START_DATE,Month,Day,START_HOUR,DURATION,DISTANCE_FISHED,NET_WIDTH,NET_MEASURED,NET_HEIGHT,MID_LATITUDE,MID_LONGITUDE,GIS_STATION,GEAR_DEPTH,BOTTOM_DEPTH,SURFACE_TEMPERATURE,GEAR_TEMPERATURE,WIRE_LENGTH,GEAR,ACCESSORIES,SUBSAMPLE,AREA_SWEPT,SPECIES_CODE,SEX,LENGTH,LENGTH_1MM,SHELL_CONDITION,EGG_COLOR,EGG_CONDITION,CLUTCH_SIZE,MERUS_LENGTH,CHELA_HEIGHT,DISEASE_CODE,DISEASE_DORSAL,DISEASE_VENTRAL,DISEASE_LEGS,CALCULATED_WEIGHT,CALCULATED_WEIGHT_1MM,WEIGHT,SAMPLING_FACTOR
-19781,94,201902,47,3,0,8112019,8,11,822,0.517,2.701,16.465,Y,2.412,63.99847,-166.81108,BB-03,30,32,8.1,5.1,137,44,15,1,0.01296595,69322,1,66.7,66,2,,,,,,,,,,216.5177715,209.4596027,218,1
-19781,94,201902,47,3,0,8112019,8,11,822,0.517,2.701,16.465,Y,2.412,63.99847,-166.81108,BB-03,30,32,8.1,5.1,137,44,15,1,0.01296595,69322,1,65.7,65,2,,,,,,,,,,206.483303,199.6509644,204,1
-19781,94,201902,47,3,0,8112019,8,11,822,0.517,2.701,16.465,Y,2.412,63.99847,-166.81108,BB-03,30,32,8.1,5.1,137,44,15,1,0.01296595,69322,1,77,77,2,,,,,,,,,,339.9401814,339.9401814,380,1
-19781,94,201902,47,3,0,8112019,8,11,822,0.517,2.701,16.465,Y,2.412,63.99847,-166.81108,BB-03,30,32,8.1,5.1,137,44,15,1,0.01296595,69322,1,117.6,117,3,,,,,,,,,,1285.718698,1265.224555,1538,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,2,78.7,78,2,0,0,0,,,,,,,347.6847986,338.1028473,,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,2,67.5,67,2,0,0,0,,,,,,,215.1007255,210.1560024,,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,2,77.4,77,2,0,0,0,,,,,,,330.0340763,324.7283052,344,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,2,61.3,61,2,0,0,0,,,,,,,159.1321312,156.708781,160,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,2,68.3,68,2,0,0,0,,,,,,,223.175959,220.1240079,232,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,2,66.8,66,2,0,0,0,,,,,,,208.1999628,200.4996106,212,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,1,86.4,86,1,,,,,,,,,,488.1367517,481.0728017,,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,1,66.7,66,2,,,,,,,,,,216.5177715,209.4596027,,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,1,54.9,54,2,,,,,,,,,,117.4580529,111.5147886,,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,1,71.4,71,2,,,,,,,,,,268.1576954,263.4667655,,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,1,78.7,78,2,,,,,,,,,,364.0784185,354.0023563,,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,1,69.3,69,2,,,,,,,,,,244.1534925,240.8486497,,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,1,70.1,70,3,,,,,,,,,,253.117289,251.9847467,,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,1,96.4,96,4,,,,,,,,,,688.5788695,679.6433435,,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,1,69.3,69,2,,,,,,,,,,244.1534925,240.8486497,246,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,1,85.8,85,3,,,,,,,,,,477.567102,463.7183883,510,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,1,68.9,68,3,,,,,,,,,,239.7538486,230.05284,280,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,1,85.9,85,2,,,,,,,,,,479.3177671,463.7183883,528,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,1,75.8,75,2,,,,,,,,,,323.5741586,312.9671427,318,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,1,63.8,63,2,,,,,,,,,,188.2996913,180.9817118,198,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,1,67.4,67,2,,,,,,,,,,223.7363525,219.5916947,238,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,1,67.8,67,2,,,,,,,,,,227.9340175,219.5916947,248,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,1,71.6,71,2,,,,,,,,,,270.5243674,263.4667655,260,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,1,72.2,72,2,,,,,,,,,,277.7097549,275.3003519,298,1
-19782,94,201902,48,3,0,8112019,8,11,1055,0.523,2.8,16.137,Y,2.553,63.66541,-166.78842,AA-03,27,30,9,5.7,137,44,15,1,0.01317343,69322,1,68.7,68,2,,,,,,,,,,237.5744326,230.05284,270,1
-19783,94,201902,49,3,0,8112019,8,11,1341,0.524,2.835,16.528,Y,2.534,63.67346,-166.06363,AA-04,24,27,11.9,10.2,137,44,15,1,0.01366128,69322,1,77.5,77,2,,,,,,,,,,346.9227022,339.9401814,,1
-19783,94,201902,49,3,0,8112019,8,11,1341,0.524,2.835,16.528,Y,2.534,63.67346,-166.06363,AA-04,24,27,11.9,10.2,137,44,15,1,0.01366128,69322,1,77.9,77,2,,,,,,,,,,352.5786205,339.9401814,,1
-19783,94,201902,49,3,0,8112019,8,11,1341,0.524,2.835,16.528,Y,2.534,63.67346,-166.06363,AA-04,24,27,11.9,10.2,137,44,15,1,0.01366128,69322,1,77,77,2,,,,,,,,,,339.9401814,339.9401814,,1
-19783,94,201902,49,3,0,8112019,8,11,1341,0.524,2.835,16.528,Y,2.534,63.67346,-166.06363,AA-04,24,27,11.9,10.2,137,44,15,1,0.01366128,69322,1,74,74,2,,,,,,,,,,300.0448668,300.0448668,,1
-19783,94,201902,49,3,0,8112019,8,11,1341,0.524,2.835,16.528,Y,2.534,63.67346,-166.06363,AA-04,24,27,11.9,10.2,137,44,15,1,0.01366128,69322,1,91.3,91,2,,,,,,,,,,580.4950966,574.5242695,,1
-19783,94,201902,49,3,0,8112019,8,11,1341,0.524,2.835,16.528,Y,2.534,63.67346,-166.06363,AA-04,24,27,11.9,10.2,137,44,15,1,0.01366128,69322,1,71.5,71,2,,,,,,,,,,269.3392594,263.4667655,286,1
-19783,94,201902,49,3,0,8112019,8,11,1341,0.524,2.835,16.528,Y,2.534,63.67346,-166.06363,AA-04,24,27,11.9,10.2,137,44,15,1,0.01366128,69322,1,88.9,88,2,,,,,,,,,,533.8956846,517.1000462,494,1
-19783,94,201902,49,3,0,8112019,8,11,1341,0.524,2.835,16.528,Y,2.534,63.67346,-166.06363,AA-04,24,27,11.9,10.2,137,44,15,1,0.01366128,69322,1,83.1,83,2,,,,,,,,,,431.9296412,430.2989699,398,1
-19783,94,201902,49,3,0,8112019,8,11,1341,0.524,2.835,16.528,Y,2.534,63.67346,-166.06363,AA-04,24,27,11.9,10.2,137,44,15,1,0.01366128,69322,1,72.3,72,2,,,,,,,,,,278.9198289,275.3003519,252,1
-19783,94,201902,49,3,0,8112019,8,11,1341,0.524,2.835,16.528,Y,2.534,63.67346,-166.06363,AA-04,24,27,11.9,10.2,137,44,15,1,0.01366128,69322,1,62.5,62,2,,,,,,,,,,176.5078417,172.1099592,166,1
-19783,94,201902,49,3,0,8112019,8,11,1341,0.524,2.835,16.528,Y,2.534,63.67346,-166.06363,AA-04,24,27,11.9,10.2,137,44,15,1,0.01366128,69322,2,70.7,70,2,0,0,0,,,,,,,248.6352584,241.0158743,,1
-19783,94,201902,49,3,0,8112019,8,11,1341,0.524,2.835,16.528,Y,2.534,63.67346,-166.06363,AA-04,24,27,11.9,10.2,137,44,15,1,0.01366128,69322,2,65.2,65,2,0,0,0,,,,,,,192.9953368,191.1495916,202,1
-19783,94,201902,49,3,0,8112019,8,11,1341,0.524,2.835,16.528,Y,2.534,63.67346,-166.06363,AA-04,24,27,11.9,10.2,137,44,15,1,0.01366128,69322,2,74.7,74,2,0,0,0,,,,,,,295.3415702,286.7706734,274,1
-19784,94,201902,50,3,0,8112019,8,11,1607,0.513,2.823,14.684,Y,2.725,64.0034,-166.05687,BB-04,21,24,11.8,10.2,91,44,15,1,0.012085741,69322,1,100.3,100,2,,,,,,,,,,779.937337,772.6326313,750,1
-19784,94,201902,50,3,0,8112019,8,11,1607,0.513,2.823,14.684,Y,2.725,64.0034,-166.05687,BB-04,21,24,11.8,10.2,91,44,15,1,0.012085741,69322,1,61.9,61,2,,,,,,,,,,171.2394402,163.5393842,148,1
-19784,94,201902,50,3,0,8112019,8,11,1607,0.513,2.823,14.684,Y,2.725,64.0034,-166.05687,BB-04,21,24,11.8,10.2,91,44,15,1,0.012085741,69322,1,72.7,72,2,,,,,,,,,,283.796074,275.3003519,280,1
-19784,94,201902,50,3,0,8112019,8,11,1607,0.513,2.823,14.684,Y,2.725,64.0034,-166.05687,BB-04,21,24,11.8,10.2,91,44,15,1,0.012085741,69322,1,77.3,77,2,,,,,,,,,,344.1180779,339.9401814,364,1
-19784,94,201902,50,3,0,8112019,8,11,1607,0.513,2.823,14.684,Y,2.725,64.0034,-166.05687,BB-04,21,24,11.8,10.2,91,44,15,1,0.012085741,69322,2,77,77,2,2,1,5,,,,,,,384.5783783,384.5783783,,1
-19784,94,201902,50,3,0,8112019,8,11,1607,0.513,2.823,14.684,Y,2.725,64.0034,-166.05687,BB-04,21,24,11.8,10.2,91,44,15,1,0.012085741,69322,2,71.8,71,2,2,1,4,,,,,,,319.1729304,309.7794972,244,1
-19784,94,201902,50,3,0,8112019,8,11,1607,0.513,2.823,14.684,Y,2.725,64.0034,-166.05687,BB-04,21,24,11.8,10.2,91,44,15,1,0.012085741,69322,2,77,77,2,2,1,5,,,,,,,384.5783783,384.5783783,330,1
-19784,94,201902,50,3,0,8112019,8,11,1607,0.513,2.823,14.684,Y,2.725,64.0034,-166.05687,BB-04,21,24,11.8,10.2,91,44,15,1,0.012085741,69322,2,71.2,71,1,0,0,0,,,,,,,254.1768973,251.9502668,,1
-19784,94,201902,50,3,0,8112019,8,11,1607,0.513,2.823,14.684,Y,2.725,64.0034,-166.05687,BB-04,21,24,11.8,10.2,91,44,15,1,0.012085741,69322,2,70.9,70,2,0,0,0,,,,,,,250.8419443,241.0158743,250,1
-19784,94,201902,50,3,0,8112019,8,11,1607,0.513,2.823,14.684,Y,2.725,64.0034,-166.05687,BB-04,21,24,11.8,10.2,91,44,15,1,0.012085741,69322,1,93.2,93,2,,,,,,,,,,619.2959099,615.1307828,,1
-19784,94,201902,50,3,0,8112019,8,11,1607,0.513,2.823,14.684,Y,2.725,64.0034,-166.05687,BB-04,21,24,11.8,10.2,91,44,15,1,0.012085741,69322,1,81.7,81,2,,,,,,,,,,409.4804839,398.5601966,,1
-19792,94,201902,51,3,0,8132019,8,13,736,0.523,2.797,16.468,Y,1.931,63.67415,-167.51265,AA-02,27,29,7.8,4,137,44,15,1,0.013429238,69322,,,,,,,,,,,,,,,0,,
-19505,162,201902,11,3,0,8042019,8,4,1025,0.533,2.951,15.73,Y,2.822,64.33278,-166.0458,CC-04,20,23,12.4,12.3,137,44,15,1,0.013533682,69322,2,91.7,91,2,2,1,5,,,,,,,612.7495573,600.3582131,518,1
-19505,162,201902,11,3,0,8042019,8,4,1025,0.533,2.951,15.73,Y,2.822,64.33278,-166.0458,CC-04,20,23,12.4,12.3,137,44,15,1,0.013533682,69322,2,78.6,78,2,2,1,5,,,,,,,406.2541188,398.038634,344,1
-19505,162,201902,11,3,0,8042019,8,4,1025,0.533,2.951,15.73,Y,2.822,64.33278,-166.0458,CC-04,20,23,12.4,12.3,137,44,15,1,0.013533682,69322,2,81.4,81,2,2,1,5,,,,,,,445.99202,440.1729217,384,1
-19505,162,201902,11,3,0,8042019,8,4,1025,0.533,2.951,15.73,Y,2.822,64.33278,-166.0458,CC-04,20,23,12.4,12.3,137,44,15,1,0.013533682,69322,1,85.8,85,2,,,,,,,,,,477.567102,463.7183883,454,1
-19505,162,201902,11,3,0,8042019,8,4,1025,0.533,2.951,15.73,Y,2.822,64.33278,-166.0458,CC-04,20,23,12.4,12.3,137,44,15,1,0.013533682,69322,1,66.9,66,2,,,,,,,,,,218.5637706,209.4596027,212,1
-19505,162,201902,11,3,0,8042019,8,4,1025,0.533,2.951,15.73,Y,2.822,64.33278,-166.0458,CC-04,20,23,12.4,12.3,137,44,15,1,0.013533682,69322,1,80.5,80,2,,,,,,,,,,390.8826934,383.3066265,322,1
-19505,162,201902,11,3,0,8042019,8,4,1025,0.533,2.951,15.73,Y,2.822,64.33278,-166.0458,CC-04,20,23,12.4,12.3,137,44,15,1,0.013533682,69322,1,133.8,133,4,,,,,,,,,,1928.474652,1892.484873,1902,1
-19505,162,201902,11,3,0,8042019,8,4,1025,0.533,2.951,15.73,Y,2.822,64.33278,-166.0458,CC-04,20,23,12.4,12.3,137,44,15,1,0.013533682,69322,1,132.2,132,4,,,,,,,,,,1856.955678,1848.144975,,1
-19505,162,201902,11,3,0,8042019,8,4,1025,0.533,2.951,15.73,Y,2.822,64.33278,-166.0458,CC-04,20,23,12.4,12.3,137,44,15,1,0.013533682,69322,1,73.1,73,2,,,,,,,,,,288.7301095,287.4911629,,1
-19505,162,201902,11,3,0,8042019,8,4,1025,0.533,2.951,15.73,Y,2.822,64.33278,-166.0458,CC-04,20,23,12.4,12.3,137,44,15,1,0.013533682,69322,2,83.3,83,2,2,1,5,,,,,,,474.2886807,469.748348,472,1
-19505,162,201902,11,3,0,8042019,8,4,1025,0.533,2.951,15.73,Y,2.822,64.33278,-166.0458,CC-04,20,23,12.4,12.3,137,44,15,1,0.013533682,69322,2,29.7,29,2,0,0,0,,,,,,,16.49595774,15.31005515,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,1,92.3,92,3,,,,,,,,,,600.703229,594.5912543,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,1,87.7,87,3,,,,,,,,,,511.5825599,498.8647505,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,1,82.4,82,3,,,,,,,,,,420.6029726,414.2223901,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,1,96.6,96,3,,,,,,,,,,693.0765144,679.6433435,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,1,78.3,78,2,,,,,,,,,,358.2970704,354.0023563,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,1,41,41,2,,,,,,,,,,46.9459152,46.9459152,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,1,46.6,46,2,,,,,,,,,,70.18793276,67.38802939,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,1,46.1,46,2,,,,,,,,,,67.84929336,67.38802939,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,1,47.4,47,2,,,,,,,,,,74.04308875,72.09794705,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,1,63,63,2,,,,,,,,,,180.9817118,180.9817118,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,1,39.6,39,2,,,,,,,,,,42.0919703,40.12087466,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,1,64.4,64,2,,,,,,,,,,193.9187144,190.1601926,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,1,67.3,67,2,,,,,,,,,,222.6952326,219.5916947,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,1,77.8,77,2,,,,,,,,,,351.1587929,339.9401814,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,1,41.6,41,2,,,,,,,,,,49.13805644,46.9459152,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,1,63.4,63,2,,,,,,,,,,184.6159855,180.9817118,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,1,45.9,45,2,,,,,,,,,,66.92890764,62.89233585,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,1,82.8,82,2,,,,,,,,,,427.0502261,414.2223901,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,1,61.8,61,2,,,,,,,,,,170.3719274,163.5393842,180,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,1,45.7,45,2,,,,,,,,,,66.01706958,62.89233585,64,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,1,75.3,75,2,,,,,,,,,,316.9165474,312.9671427,300,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,1,68.1,68,2,,,,,,,,,,231.1172683,230.05284,252,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,1,81.3,81,2,,,,,,,,,,403.2156872,398.5601966,422,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,75.3,75,2,2,1,4,,,,,,,362.3558359,358.5197212,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,69.3,69,3,0,0,1,,,,,,,233.5569142,230.4088782,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,38.1,38,1,0,0,0,,,,,,,35.95207212,35.65773416,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,39.6,39,2,0,0,0,,,,,,,40.56770188,38.67588383,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,42,42,2,0,0,0,,,,,,,48.76548192,48.76548192,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,44.1,44,2,0,0,0,,,,,,,56.80567381,56.40372977,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,52.3,52,2,0,0,0,,,,,,,96.84068033,95.11370907,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,53.4,53,2,0,0,0,,,,,,,103.3554074,100.9529967,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,40.9,40,2,0,0,0,,,,,,,44.88071372,41.86328703,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,42.1,42,2,0,0,0,,,,,,,49.12958441,48.76548192,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,43.9,43,2,0,0,0,,,,,,,56.00372495,52.49012651,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,38.1,38,2,0,0,0,,,,,,,35.95207212,35.65773416,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,38.1,38,2,0,0,0,,,,,,,35.95207212,35.65773416,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,39.1,39,2,0,0,0,,,,,,,38.98692696,38.67588383,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,44.9,44,2,0,0,0,,,,,,,60.09163476,56.40372977,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,44.3,44,2,0,0,0,,,,,,,57.61539942,56.40372977,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,55.6,55,2,0,0,0,,,,,,,117.2674085,113.354321,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,46.6,46,2,0,0,0,,,,,,,67.49908746,64.81768251,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,50.9,50,2,0,0,0,,,,,,,88.9607203,84.13245889,,1
-19506,162,201902,12,3,0,8042019,8,4,1324,0.514,2.774,15.543,Y,2.903,64.33899,-166.83319,CC-03,27,30,12.2,11.2,137,44,15,1,0.012570696,69322,2,58,58,2,0,0,0,,,,,,,133.8398176,133.8398176,,1
