HAULJOIN,VESSEL,CRUISE,HAUL,HAUL_TYPE,PERFORMANCE,START_DATE,START_HOUR,DURATION,DISTANCE_FISHED,NET_WIDTH,NET_MEASURED,NET_HEIGHT,MID_LATITUDE,MID_LONGITUDE,GIS_STATION,GEAR_DEPTH,BOTTOM_DEPTH,SURFACE_TEMPERATURE,GEAR_TEMPERATURE,WIRE_LENGTH,GEAR,ACCESSORIES,SUBSAMPLE,AREA_SWEPT_VARIABLE,AREA_SWEPT_FIXED,SPECIES_CODE,SEX,LENGTH,SHELL_CONDITION,EGG_COLOR,EGG_CONDITION,CLUTCH_SIZE,MERUS_LENGTH,CHELA_HEIGHT,DISEASE_CODE,DISEASE_DORSAL,DISEASE_VENTRAL,DISEASE_LEGS,CALCULATED_WEIGHT,WEIGHT,SAMPLING_FACTOR
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,97,2,,,,,38,,,,,748.0272264,714,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,130,2,,,,,56,,,,,1858.059922,1784,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,2,66,2,0,0,0,,,,,,,278.7948774,185,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,88,2,,,,,34,,,,,552.73709,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,74,2,,,,,29,,,,,322.6279651,331,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,68,2,,,,,25,,,,,248.0838227,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,131,2,,,,,,,,,,1902.830752,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,86,2,,,,,,,,,,514.6311333,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,108,2,,,,,41,,,,,1044.413812,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,82,2,,,,,17,,,,,443.8392843,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,82,2,,,,,29,,,,,443.8392843,335,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,62,2,,,,,23,,,,,186.1863741,169,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,2,69,2,0,0,0,,,,,,,308.3951163,230,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,2,68,2,0,0,0,,,,,,,298.3426121,213,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,112,2,,,,,46,,,,,1169.359074,1085,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,103,2,,,,,37,,,,,901.3781008,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,69,2,,,,,25,,,,,259.5962295,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,70,2,,,,,22,,,,,271.4656307,235,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,76,2,,,,,27,,,,,350.5005606,307,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,91,2,,,,,,,,,,613.4156496,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,109,2,,,,,43,,,,,1074.755706,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,82,2,,,,,30,,,,,443.8392843,438,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,81,2,,,,,29,,,,,427.2363651,329,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,91,2,,,,,33,,,,,613.4156496,571,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,69,2,,,,,25,,,,,259.5962295,205,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,125,2,,,,,50,,,,,1644.88083,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,60,2,,,,,,,,,,168.1514435,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,92,2,,,,,26,,,,,634.6039561,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,73,2,,,,,26,,,,,309.2731719,274,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,114,2,,,,,47,,,,,1235.46965,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,93,2,,,,,37,,,,,656.2831571,616,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,104,2,,,,,43,,,,,928.8487342,904,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,122,2,,,,,50,,,,,1525.293277,1289,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,73,2,,,,,27,,,,,309.2731719,236,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,116,2,,,,,44,,,,,1304.06991,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,119,3,,,,,48,,,,,1411.744364,1371,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,87,2,,,,,,,,,,533.4533897,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,2,48,2,0,0,0,,,,,,,135.3124211,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,91,2,,,,,30,,,,,613.4156496,545,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,82,2,,,,,31,,,,,443.8392843,374,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,84,2,,,,,,,,,,478.3474852,377,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,120,2,,,,,51,,,,,1448.933185,1427,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,81,2,,,,,,,,,,427.2363651,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,99,2,,,,,39,,,,,796.9986341,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,114,2,,,,,,,,,,1235.46965,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,113,2,,,,,48,,,,,1202.106173,1136,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,92,2,,,,,24,,,,,634.6039561,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,64,2,,,,,23,,,,,205.4898016,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,91,2,,,,,35,,,,,613.4156496,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,140,2,,,,,59,,,,,2339.174453,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,111,2,,,,,32,,,,,1137.222316,1005,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,110,2,,,,,42,,,,,1105.689868,968,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,104,2,,,,,42,,,,,928.8487342,859,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,109,2,,,,,44,,,,,1074.755706,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,91,2,,,,,35,,,,,613.4156496,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,106,2,,,,,,,,,,985.4827775,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,75,2,,,,,28,,,,,336.3685028,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,124,2,,,,,52,,,,,1604.3372,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,2,79,2,0,0,0,,,,,,,419.3083908,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,88,2,,,,,34,,,,,552.73709,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,2,78,2,0,0,0,,,,,,,407.356644,284,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,2,76,2,0,0,0,,,,,,,384.0315547,,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,2,71,2,0,0,0,,,,,,,329.0610715,232,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,118,2,,,,,,,,,,1375.208257,859,1
7318,28,197801,116,3,0,7241978,1500,0.5,3.148,12.19,N,,60.67084,-173.46167,R-25,64,64,7.1,1.9,229,20,34,7,0.011188103,0.011189939,69323,1,128,2,,,,,56,,,,,1770.671642,1662,1
7319,28,197801,117,3,0,7241978,1800,0.5,3.334,12.19,N,,61.00084,-173.53334,S-25,73,73,6.9,1,229,20,34,7,0.011849154,0.011851098,69323,,,,,,,,,,,,,,,
7320,28,197801,118,3,0,7251978,700,0.5,2.408,12.19,N,,60.97917,-174.21084,S-26,80,80,7,,229,20,34,7,0.008558117,0.008559521,69323,2,107,2,5,1,6,,,,,,,834.8745672,878,1
7320,28,197801,118,3,0,7251978,700,0.5,2.408,12.19,N,,60.97917,-174.21084,S-26,80,80,7,,229,20,34,7,0.008558117,0.008559521,69323,1,98,2,,,,,39,,,,,772.2496996,788,1
7321,28,197801,119,3,0,7251978,1000,0.5,1.667,12.19,N,,60.64167,-174.13583,R-26,84,84,7.3,1.7,274,20,34,7,0.005924577,0.005925549,69323,,,,,,,,,,,,,,,
7322,28,197801,120,3,0,7251978,1200,0.5,3.519,12.19,N,,60.33417,-174.0225,Q-26,90,90,7.6,,274,20,34,7,0.01250665,0.012508702,69323,1,142,2,,,,,46,,,,,2444.576681,2263,1
7322,28,197801,120,3,0,7251978,1200,0.5,3.519,12.19,N,,60.33417,-174.0225,Q-26,90,90,7.6,,274,20,34,7,0.01250665,0.012508702,69323,1,104,2,,,,,,,,,,928.8487342,768,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,87,2,,,,,33,,,,,533.4533897,,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,119,2,,,,,45,,,,,1411.744364,1330,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,93,2,,,,,36,,,,,656.2831571,,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,132,2,,,,,49,,,,,1948.327552,1967,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,87,2,,,,,,,,,,533.4533897,,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,73,2,,,,,27,,,,,309.2731719,289,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,89,2,,,,,33,,,,,572.4881102,590,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,70,2,,,,,25,,,,,271.4656307,209,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,103,2,,,,,39,,,,,901.3781008,759,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,88,2,,,,,35,,,,,552.73709,,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,82,2,,,,,32,,,,,443.8392843,,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,105,2,,,,,40,,,,,956.8816302,872,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,93,2,,,,,34,,,,,656.2831571,557,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,135,2,,,,,53,,,,,2089.235172,1793,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,96,2,,,,,36,,,,,724.3252701,648,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,105,2,,,,,41,,,,,956.8816302,801,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,88,2,,,,,32,,,,,552.73709,519,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,83,2,,,,,32,,,,,460.874378,403,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,80,2,,,,,31,,,,,411.059789,365,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,94,2,,,,,35,,,,,678.4591634,,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,87,2,,,,,33,,,,,533.4533897,455,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,76,2,,,,,,,,,,350.5005606,,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,102,2,,,,,40,,,,,874.4637473,,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,95,2,,,,,35,,,,,701.1378929,,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,94,2,,,,,35,,,,,678.4591634,634,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,96,2,,,,,38,,,,,724.3252701,660,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,114,2,,,,,45,,,,,1235.46965,1055,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,109,2,,,,,43,,,,,1074.755706,,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,87,2,,,,,,,,,,533.4533897,,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,77,2,,,,,30,,,,,365.0299221,,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,127,2,,,,,48,,,,,1728.041942,,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,86,2,,,,,32,,,,,514.6311333,480,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,2,75,2,0,0,0,,,,,,,372.6568631,301,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,2,84,2,5,1,6,,,,,,,481.985569,,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,96,2,,,,,,,,,,724.3252701,,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,84,2,,,,,31,,,,,478.3474852,,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,2,74,2,0,0,0,,,,,,,361.4731634,,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,2,72,2,0,0,0,,,,,,,339.6759689,241,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,87,2,,,,,32,,,,,533.4533897,452,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,1,91,2,,,,,34,,,,,613.4156496,,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,2,88,2,0,0,0,,,,,,,535.6680231,522,1
7324,28,197801,122,3,0,7261978,700,0.5,2.778,12.19,N,,60.00167,-173.26583,P-25,70,70,7.3,1.3,229,20,34,7,0.00987311,0.00987473,69323,2,59,2,0,0,0,,,,,,,216.1494438,,1
7325,28,197801,123,3,0,7261978,1000,0.5,3.334,12.19,N,,60.0025,-172.59334,P-24,64,64,7.1,1.4,229,20,34,7,0.011849154,0.011851098,69323,1,89,2,,,,,29,,,,,572.4881102,,1
7325,28,197801,123,3,0,7261978,1000,0.5,3.334,12.19,N,,60.0025,-172.59334,P-24,64,64,7.1,1.4,229,20,34,7,0.011849154,0.011851098,69323,1,96,2,,,,,,,,,,724.3252701,,1
7325,28,197801,123,3,0,7261978,1000,0.5,3.334,12.19,N,,60.0025,-172.59334,P-24,64,64,7.1,1.4,229,20,34,7,0.011849154,0.011851098,69323,1,69,2,,,,,24,,,,,259.5962295,,1
7325,28,197801,123,3,0,7261978,1000,0.5,3.334,12.19,N,,60.0025,-172.59334,P-24,64,64,7.1,1.4,229,20,34,7,0.011849154,0.011851098,69323,1,109,2,,,,,40,,,,,1074.755706,,1
7325,28,197801,123,3,0,7261978,1000,0.5,3.334,12.19,N,,60.0025,-172.59334,P-24,64,64,7.1,1.4,229,20,34,7,0.011849154,0.011851098,69323,1,99,2,,,,,39,,,,,796.9986341,,1
7325,28,197801,123,3,0,7261978,1000,0.5,3.334,12.19,N,,60.0025,-172.59334,P-24,64,64,7.1,1.4,229,20,34,7,0.011849154,0.011851098,69323,1,87,2,,,,,27,,,,,533.4533897,449,1
7325,28,197801,123,3,0,7261978,1000,0.5,3.334,12.19,N,,60.0025,-172.59334,P-24,64,64,7.1,1.4,229,20,34,7,0.011849154,0.011851098,69323,1,97,2,,,,,,,,,,748.0272264,,1
7325,28,197801,123,3,0,7261978,1000,0.5,3.334,12.19,N,,60.0025,-172.59334,P-24,64,64,7.1,1.4,229,20,34,7,0.011849154,0.011851098,69323,1,91,2,,,,,35,,,,,613.4156496,564,1
7325,28,197801,123,3,0,7261978,1000,0.5,3.334,12.19,N,,60.0025,-172.59334,P-24,64,64,7.1,1.4,229,20,34,7,0.011849154,0.011851098,69323,1,78,2,,,,,27,,,,,379.9623794,,1
