year,station,_NAME_,_10210,_10285,_21725,_21735,_23055,_43000,_69010,_80200,_81742,_10220,_21313,_68577,_68580,_69322,_80020,_80595,_82510,_83020,_98000,_21740,_71882,_71884,_68781,_75284,_81095,_20322,_21720,_10120,_10260
2008,103,cpue,309.45574437,21.341775474,2.1341775474,3169.2536578,18.140509153,121.6481202,192.07597926,624.46035036,4780.5577061,,,,,618.91148874,,,21.341775474,,597.56971326,,,183.53926907,25.610130568,27.744308116,,,,3083.8865559,
2008,104,cpue,265.03903784,35.477666483,37.56458804,1471.2796983,35.477666483,1.6695372462,8.3476862312,701.20564342,3057.3400822,229.56137136,,1.2521529347,2.0869215578,542.59960503,,,,,37.56458804,8.3476862312,,,,10.434607789,,,1481.714306,3422.5513548,
2008,105,cpue,429.21898507,565.12824057,6.0538643875,2103.7178747,,,48.4309151,323.88174473,4267.9743932,2557.7577037,,1.2107728775,15.740047407,514.57847294,411.66277835,6.0538643875,,3.0269321937,208.85832137,4.5403982906,,,,51.457847294,,,968.618302,1301.5808433,
2008,106,cpue,,348.27487033,26.790374641,235.75529684,,5.8451726489,706.29169508,1953.2618602,15562.772178,,,68.193680904,9.7419544148,,238.67788316,1397.9704585,,283.49087347,1441.8092534,,,,,,,,,,1505.1319571
2008,107,cpue,205.4067958,1547.3978617,116.39718429,1691.1826188,,8.5586164918,2389.5657245,,1266.6752408,599.10315442,3.4234465967,99.279951305,10.27033979,,,770.27548426,260.18194135,205.4067958,3957.5042658,2078.0320842,249.91160156,366.30878585,,,27.387572774,,4005.4325182,5580.2179526,232.79436858
2008,123,cpue,24.478844492,12.959388261,,116.34650794,,,161.27238724,123.83415449,11528.095824,,23.038912463,,,878.35853766,806.36193622,12.095429043,592.67602312,190.07102782,51.261580231,,149.75293101,224.62939652,35.998300724,41.75802884,,,,,
2008,124,cpue,64.08586106,15.469000946,2.2098572779,287.28144613,88.394291117,41.987288281,86.184433839,1113.7680681,5193.1646031,,2.2098572779,,,961.2879159,1093.8793526,76.461061816,265.18287335,,24.971387241,,39.777431003,,,30.938001891,,,,,
2008,125,cpue,284.85045034,208.09434097,,209.80003229,,438.36266909,68.227652776,963.71559547,4383.6266909,,75.050418054,,,443.47974305,,2.7291061111,160.33498402,10.234147916,,,,47.759356943,,5.1170739582,,,,,
2008,126,cpue,110.67722955,24.5949399,11.313672354,245.949399,,,104.77444397,1106.7722955,10133.115239,,,,,1020.6900059,750.14566695,147.5696394,627.17096745,147.5696394,,,,737.848197,159.86710935,,,,,,
2008,127,cpue,180.69420588,66.431693339,5.3145354671,131.09187485,,13.729216623,62.445791738,270.15555291,1321.9906974,10.629070934,0.3543023645,,3.7644626225,12.400582757,403.01893959,,39.416138048,2.6572677335,27.458433247,,,217.01019824,16.829362312,,,,,,
2008,128,cpue,168.36601664,102.4836623,3.2534495968,923.1663231,11.387073589,125.25780948,9.7603487905,131.76470867,1203.7763508,71.57589113,,,,199.27378781,83.776327119,,3.2534495968,8.1336239921,38.228032763,,,79.709515122,162.67247984,,,,,,
2008,129,cpue,283.44189158,45.17355147,4.8716575115,394.16138048,0.8857559112,146.14972534,42.516283737,75.28925245,1364.0641032,168.29362312,,,3.1001456891,416.30527825,110.7194889,,,,,,,35.430236447,15.500728446,,,,,,
2008,130,cpue,316.54458154,24.102379305,1.606825287,1012.2999308,9.6409517219,17.675078157,6.427301148,530.25234471,4555.3496886,433.84282749,,,,,465.97933323,,,22.495554018,,,,61.059360906,48.20475861,4.820475861,,,,1759.4736893,
2008,131,cpue,176.28950604,107.82756195,41.077166457,1052.6023905,,,,2156.551239,2361.9370713,,,,3.4230972047,128.36614518,528.86851813,,,73.596589902,183.13570045,13.692388819,,,77.019687106,0.8557743012,,,,,29.09632624
2008,132,cpue,249.80691751,290.6844131,16.805192632,1415.5725325,40.877495592,0.6055925273,66.615178002,525.35151742,3126.3714221,,6.0559252729,,1.5139813182,408.77495592,296.74033837,13.625831864,30.279626364,21.195738455,137.77229996,,,,,,,,,211.95738455,
2008,133,cpue,267.51713105,453.2054926,245.48630849,664.07193707,12.589041461,,20.457192374,747.47433675,1896.2243701,766.35789894,12.589041461,11.015411278,4.7208905479,102.28596187,605.84762031,138.47945607,23.604452739,51.929796027,91.270550593,424.88014931,,,,,4.7208905479,,936.30995866,,
2008,134,cpue,399.99212759,,7.9998425517,693.31968781,,13.33307092,106.66456736,2029.293394,6666.5354598,394.65889922,,151.73034706,61.33212623,,719.98582965,1049.8460042,66.665354598,207.99590634,1799.9645741,933.31496437,,,,18.666299287,10.666456736,,1599.9685103,2826.6110349,399.99212759
2008,135,cpue,276.58442646,170.97946363,30.172846523,261.4980032,,12.572019384,1498.5847106,507.90958313,1885.8029077,,,221.26754117,110.63377058,,45.259269784,797.06602898,188.58029077,892.6133763,981.12039277,2049.2391597,,,,,25.144038769,,1898.3749271,,140.80661711
2008,150,cpue,67.099957491,,,23.339115649,,11.669557824,2.9173894561,,14353.556124,,72.934736403,,,131.28252553,1604.5642009,87.521683684,288.82155616,,23.339115649,,23.339115649,,61.265178579,,,,,,
2008,151,cpue,74.593732752,80.987481274,,134.26871895,,,377.23116277,1300.0621994,4827.2801338,,6.3937485216,,,247.22494283,1310.7184469,,404.93740637,19.181245565,123.61247142,,19.181245565,,53.28123768,4.2624990144,,,,,
2008,152,cpue,96.570472326,15.451275572,,438.42994436,,5.7942283396,117.81597624,1661.012124,3882.1329875,,,,,1207.1309041,579.42283396,,365.03638539,,5.7942283396,,160.30698406,34.765370037,5.7942283396,1.9314094465,,,,,
2008,153,cpue,206.82400526,73.960618584,2.6572677335,115.59114641,,3.9859016003,32.772968714,1000.9041796,1658.5779437,,23.915409602,,,7.528925245,635.52986627,12.400582757,73.074862672,11.514826845,6.2002913783,,26.572677335,50.930964893,11.07194889,,,,,,
2008,154,cpue,64.818853222,59.527518265,,37.039344698,,3.9685012177,17.19683861,1203.7787027,2486.9274298,,1.9842506088,,,118.39361966,1283.1487271,1.9842506088,56.881850787,1.3228337392,15.874004871,,130.96054018,634.96019483,,,,,,,
2008,155,cpue,233.1413677,141.29779861,2.8259559721,155.42757847,,26.846581735,128.58099673,960.82503053,3362.8876068,1526.016225,,,,559.53928248,536.93163471,,310.85515694,21.194669791,16.955735833,,,,197.81691805,1.4129779861,,,,,
2008,156,cpue,123.98583308,70.470580338,3.4440509188,247.97166615,,,22.783721463,40.798757038,800.07952113,211.941595,4.7686858875,,,105.9707975,79.478098125,,8.4776638,2.11941595,,,,,225.18794469,,,103.32152756,,,
2008,157,cpue,423.46923142,113.03126102,15.919895918,684.55552447,7.959947959,,,63.679583672,1687.5089673,108.25529224,11.143927143,,,,205.36665734,,,23.879843877,,,,,101.88733388,,,,,,73.231521223
2008,158,cpue,294.43859421,90.134263535,9.0134263535,1637.4391209,,,,4536.7579312,3875.773332,,,2.4035803609,1.8026852707,2253.3565884,360.53705414,,,39.058180865,30.044754512,,,,21.031328158,15.022377256,,,,,
2008,159,cpue,56.885143275,56.885143275,113.77028655,1516.937154,49.300457505,,,701.58343372,2702.0443055,,,3.792342885,32.234914522,2085.7885867,1185.1071516,15.16937154,,100.49708645,246.50228752,,,,18.961714425,,,,,,
2008,160,cpue,213.56142674,277.62985476,296.61309269,389.15637761,16.610333191,,9.491618966,818.65213582,5647.5132848,,7.1187142245,,2.3729047415,,232.54466467,130.50976078,16.610333191,52.203904313,,,,,,,,,,700.00689874,
2008,161,cpue,196.45927368,888.10356597,10.764891709,570.53926056,,14.801726099,193.76805076,1197.5942026,6647.3206301,1655.1021002,,78.045464888,1.6147337563,,1332.1553489,869.26500548,48.442012689,107.64891709,1084.5628396,,,,,,16.147337563,,1466.7164953,,406.374662
2008,176,cpue,5.3539023965,22.754085185,8.0308535947,223.25772993,19.541743747,,86.733218823,,6237.2962919,,8.5662438344,,,428.31219172,,,208.26680322,,42.295828932,,53.539023965,90.4809505,107.07804793,38.012707015,16.061707189,,,,
2008,179,cpue,451.98131197,117.18034014,,31.08866167,,78.917371931,133.92038873,777.21654174,4256.7552132,,11.957177565,,16.740048591,14.348613078,2188.1634944,38.262968209,1119.1918201,19.131484104,38.262968209,,,172.18335694,148.26900181,,,478.28710261,,,
2008,180,cpue,454.18393823,27.888487435,,318.72557069,,33.864591886,37.848661519,464.14411231,4850.6047789,926.29618981,1.5936278534,,,104.58182788,2101.5967317,,245.02028247,,,,,127.49022827,99.60174084,,,,,,
2008,181,cpue,331.65135453,70.752288966,,1132.0366235,2.6532108362,1.7688072242,,39.798162544,1344.2934904,844.60544954,18.572475854,,,38.913758932,26.532108362,,,,,,,,76.943114251,,,,,,
2008,182,cpue,393.59370363,259.95491123,,3899.3236685,18.30668389,36.613367779,10.984010334,40.274704557,6132.7391031,770.71139176,34.782699391,,,25.629357446,97.025424616,,,,1.830668389,,,,335.01231518,,,,,,
2008,183,cpue,482.66653143,4.9504259633,17.680092726,2492.8930744,,2970.255578,88.046861777,149.57358446,7460.9991305,2404.4926108,,9.5472500722,,9087.5676613,411.59255867,25.81293538,26.520139089,39.603407707,,4.2432222543,,,1297.7188061,,44.55383367,,,,
2008,184,cpue,359.47673315,,20.151344517,2082.5436031,25.199296356,126.15638039,11.52502851,562.58791534,3435.8854827,392.53740868,,0.403502968,16.098855431,7923.4378282,247.29060319,7.5153928631,,9.3432555869,,,,,676.41067113,,11.60993494,,,,
2008,185,cpue,129.71271522,49.816838014,48.062603427,1552.7923206,63.316831805,0.9813685959,21.032013053,502.17921211,1168.0148144,33.078327857,,,36.181928974,1873.5899443,197.64763521,,,,,20.43214309,,,69.726391625,,,,752.22116917,,
2008,186,cpue,115.14826845,230.29653691,19.929508002,467.23624315,19.929508002,,3.5430236447,243.58287557,1302.0611894,1173.6265823,4.4287795559,0.4428779556,42.073405781,141.72094579,46.059307381,7.0860472894,3.1001456891,10.629070934,,,,,45.616429426,,10.629070934,135.07777646,416.30527825,66.431693339,
2008,187,cpue,132.06264589,33.015661474,396.18793768,353.73923007,,,3.7732184541,3207.235686,14338.230126,1650.7830737,,28.299138406,51.881753744,,2617.6703025,320.7235686,,9.4330461353,9.4330461353,,,,70.747846015,,23.582615338,,6414.471372,3584.5575314,330.15661474
2008,202,cpue,333.88985717,93.001284416,,411.64502938,,21.344557079,19.819945859,35.066058059,4291.7805841,,7.6230560997,,,,309.49607765,,12.19688976,6.0984448798,,,,103.67356296,365.90669279,12.19688976,,,,,
2008,203,cpue,477.53263775,119.38315944,,1557.665985,34.109474125,2217.1158181,48.32175501,648.08000838,9664.3510021,79.588772958,73.903860604,,,,51.164211188,,238.76631888,,,,,,1296.1600168,,45.479298833,,,,
2010,79,cpue,1214.1,143.42,43.4,3860.28,59.59,3.84,75.49,73.37,1990.37,886.55,3.03,0.99,,110.76,14.01,1.51,,,38.1,,,,,,,,,449.67,
2010,81,cpue,501.65,396.21,745.42,405.12,1.01,49.18,5146.85,346.39,7305.4,109.04,6.84,143.85,178.46,,33.22,279.83,,,469.83,230.84,,,,,,,286.69,808.34,158.87
2010,123,cpue,52.71,47.01,71.83,734.87,,18.65,169.05,309.37,5787.36,,34.72,,,31.68,226.19,20.07,,,62.11,,56.9,514.74,34.07,,,0.14,,,
2010,125,cpue,41.19,64.04,4.89,353.02,,81.69,382.66,515.04,7701.39,,19.64,,,76.89,1266.78,10.23,,,,,93.91,212.67,64.54,,,,,,
2010,127,cpue,130.83,76.17,0.85,542.16,0.85,13.31,193.92,383.77,1805.47,272.42,,0.94,8.56,102.83,443.36,,,,1.21,,,369.88,58.29,0.22,,,,,
2010,129,cpue,119.82,32.04,2.41,209.13,3.42,397.19,46.08,98.53,2110.81,614.44,0.13,4.39,2.63,53.37,120.47,,,,,,6.06,169.08,21.59,,,,,,12.82
2010,131,cpue,304.17,141.14,1.67,1127.04,56.17,9.71,6.48,463.63,1223.58,477.44,,3.09,0.95,155.18,40.94,,,,20.28,0.62,,,,,,,,259.35,
2010,133,cpue,142.78,704.86,18.48,198.74,,9.14,73.9,905.46,4454.86,240.99,11.93,118.38,215.87,26.56,289.28,109.7,,,231.44,67.79,,,0.28,,,,,194.81,351.04
2010,135,cpue,115.38,69.94,105.66,11.67,,16.59,1387.28,143.89,2552.75,22.27,16.13,353.92,314.68,,77.51,1538.82,,,31.59,569.75,3.41,,,,2.41,,,,52.57
2010,176,cpue,8.46,2.35,354.26,211.62,5.12,,555.75,,2128.25,8.56,4.39,,,28.11,106.83,0.41,,,45.24,,98.66,1379.14,13.49,,1.63,,,,
2010,180,cpue,206.46,34.87,0.3,309.8,1.33,84.92,132.56,942.22,1439.87,285.11,7.49,,23.75,49.76,1323.91,9.56,,,0.9,,67.71,677.96,94.78,,3.17,,,,
2010,182,cpue,1023.87,674.09,,535.67,3.12,30.24,20.92,74.85,7682.09,540.23,78.84,,,51.51,104.14,,,,13.45,,,,599.24,,,,,,
2010,184,cpue,189.31,152.72,16.91,1120.61,2.5,150.54,3.77,128.63,4403.79,149.76,2.14,1.86,70.27,610.28,307.71,3.41,,,7.04,,,,354.75,,13.64,,,191.19,
2010,186,cpue,57.76,313.49,164.67,459.5,,23.56,10.3,232.18,2618.85,709.23,0.28,2.03,13.63,53.09,337.29,3.33,,,8.13,,,,,,,,,,32.2
2011,78,cpue,45.727148915,11.404107356,,273.58785707,59.899243494,5.7574134227,30.392499702,423.50204503,4298.6841564,74.514216028,0.3321584667,,10.905869656,,46.502185337,,,,1.7715118224,2.1036702891,,,27.236994269,6.4217303561,,,,,
2011,79,cpue,105.37628888,,,576.92315238,29.83255667,44.748835005,536.02367953,170.33427518,6086.8039013,1684.0959411,10.585745915,,113.55618345,166.07923335,,13.472767528,,72.6567106,146.27576174,,,,,,,,,,
2011,80,cpue,156.10576434,1651.5625418,,708.24638609,19.741001328,365.66408613,690.63133875,598.91160951,5876.7442414,2004.470904,,,16.400216487,106.29070934,425.19079782,106.90511488,121.48308509,164.6095803,750.76546587,,,,,,,,,712.14775259,
2011,81,cpue,51.834912917,73.592777598,,269.73352833,,63.353782454,485.71233215,227.17770476,7679.2463581,218.21858401,,297.57079638,550.0260204,,,768.56457301,283.81214665,968.22497832,556.10542377,,,,,,,,,402.57606163,
2011,82,cpue,158.58035819,2662.729895,,328.75838437,,8.0473614604,896.09736733,1091.1275392,3313.6194249,453.96586121,,542.48683727,122.60391872,,,401.18463751,115.02993146,219.17225625,698.22695024,,18.934968142,246.86464715,,,,,,1517.2998759,
2011,103,cpue,190.27761201,35.455455653,,561.67350998,35.455455653,99.57073796,253.50650792,2009.142487,4210.3353588,,,28.364364523,76.820153916,57.574134227,103.41174566,,0.8863863913,,17.432265696,,,3.8410076958,26.59159174,14.773106522,,,,,
2011,104,cpue,296.02491974,77.778410746,10.19992512,660.3986219,45.610430534,47.730936294,81.559131866,788.55180438,5288.0853105,2241.5690659,12.058341801,12.186285821,38.716999649,346.55200025,76.181746135,,,8.7001933807,63.311222774,2.8352429791,18.295994904,85.636010117,,17.634696057,,,,151.24282183,
2011,105,cpue,271.46543314,333.42150797,10.190143887,798.90728071,,15.489018708,264.94374105,3741.8208352,5991.8046053,7124.9486055,,5.7064805765,,141.72094579,246.1938763,70.923401451,49.727902167,88.858054691,747.14134977,,,,,2.0380287773,,,,597.88524005,
2011,106,cpue,94.361216563,593.50559577,7.9369247576,115.52634925,,4.4094026431,783.10990942,772.96828334,11640.822978,,2.6456415859,205.47816317,801.62940052,155.00728446,,2432.226498,175.05328493,286.17023154,1944.1056254,3.0865818502,,,,,,,318.87212803,,
2011,107,cpue,106.29479913,243.76940602,,309.31786548,,26.928015781,1030.3509196,928.30791244,2303.0539813,403.92023671,,1181.2895344,359.98505307,,,823.4303773,332.34840529,473.01185615,3396.1188324,1.0629479913,78.303835363,,,29.053911763,26.573699784,,,,
2011,123,cpue,169.26887869,10.478549633,,191.43504138,,1.4105739891,68.312083187,,7264.4560439,,21.360120407,,,230.29653691,,10.680060203,153.55105424,,,,37.682476566,,207.55588697,49.974621329,,,,,
2011,124,cpue,84.817580341,47.037918675,,97.062371869,,72.124808635,163.36343819,1134.8831172,3486.779051,,9.7062371869,,,65.988815383,244.89583056,0.8959603557,79.441818207,,,,,122.29858855,140.36712239,37.63033494,,,,,
2011,125,cpue,166.42070596,69.826869633,,227.90714394,14.547264507,614.86437982,322.75530852,746.75957802,12830.687295,,37.822887718,,7.9525045971,90.789980896,654.04501223,118.31775132,148.96398855,,,,147.41228034,146.24849918,74.481994275,48.878808743,,,,,
2011,126,cpue,166.65774909,38.739230102,,254.57208353,,19.606794011,333.47361749,586.93886587,2972.6429629,,4.7435791962,,,163.86484357,608.75933017,,84.593828998,,2.5299089046,,19.290555398,254.57208353,132.50397888,12.33330591,,,,,
2011,127,cpue,140.12269519,63.277238233,,84.86304075,,50.819146495,163.68205679,1227.3070574,2052.5014507,,3.4537284026,,,228.08214713,297.26733751,,55.753044213,,8.2642786777,,,231.02976065,168.49260707,31.823640281,,,,,
2011,128,cpue,377.95141562,91.080640176,10.304743961,496.95458782,,150.24981518,95.401984417,1612.1938133,3241.0081814,1047.0949509,,,,299.38549798,61.496052673,,,,8.6426884838,,,,127.31344959,27.257709834,,,,,
2011,129,cpue,290.08506091,3.6758870314,,120.28565274,8.8575591118,251.37752759,50.355223551,237.55973538,1636.4340459,318.87212803,,,26.838404109,10.186192979,113.86392238,,4.2516283737,,0.4871657511,,8.0603787917,50.753813711,32.10865178,,,,,,
2011,130,cpue,353.00278287,,,388.79010759,36.422602672,76.23335443,,682.9238001,2646.9914732,130.54961946,,5.9292609001,0.6352779536,137.29216623,36.846121308,,,,,,,,52.939829465,,,,,119.13417005,
2011,131,cpue,246.15156772,32.330090758,3.1001456891,606.74279916,30.425715549,2.7015555291,5.0930964893,279.01311202,1574.4311321,144.90966707,2.9672823025,11.07194889,4.9602331026,69.531839028,68.867522094,,,,12.26771937,0.9743315023,,,8.5918323385,0.9743315023,,,,95.661638408,
2011,132,cpue,126.60870213,512.01316859,,795.91378457,3.9088257379,,19.611890708,554.14045605,10784.764331,293.16193034,,7.9681534545,30.167568309,418.51966803,832.76214938,226.52551543,,261.40974122,211.36261586,,,,,,,,,84.589689518,
2011,133,cpue,232.76081965,619.94949079,,50.804525058,,,20.142763239,1824.0391155,3211.6516942,2009.8001543,,57.29497099,163.38019071,,689.33011972,156.6659363,,188.89435748,311.98902172,,,,,1.7904678434,,,,,
2011,134,cpue,21.614139457,,,97.263627557,,39.625922338,201.73196827,1113.128182,6124.0061795,,,284.58616952,331.41680501,,662.83361002,918.60092693,,626.81004426,104.46834071,,,,,,,,,,
2011,135,cpue,127.65538618,1033.1180091,10.984300672,74.218247781,,50.468408491,733.27628808,691.71406932,1989.0490405,421.5596474,,216.71728352,964.83722116,,160.31141521,1018.2743596,89.65564332,152.59271744,1163.7421252,,38.593488846,,,,32.656029024,,,,
2011,150,cpue,52.991936654,,,279.38818088,,26.495968327,29.119331528,,3869.460721,,61.649035217,,,50.930964893,319.00096521,68.338611379,228.7572711,,23.610268806,,8.1324259222,32.923208169,135.8902138,29.250499688,,,,,
2011,151,cpue,40.249418987,78.748863236,,634.80333642,,,527.39863684,2428.0899498,3510.8868193,,,,6.5624052697,197.08069024,,17.718494228,251.12137499,,370.99464458,,,,110.90464906,38.499444249,5.9061647427,,,,
2011,152,cpue,56.032786111,25.792869797,7.7823314044,135.63491876,17.12112909,,151.86663855,1889.9947696,4135.7532606,,,,,191.10487125,833.8212219,1.1117616292,517.63621455,,77.823314044,,194.11358046,,194.11358046,6.892922101,4.4470465168,,,,
2011,153,cpue,95.83878959,38.220367567,,19.708069024,,16.475059948,30.11570098,1038.5488059,1928.7334966,26.395526153,28.654203727,,,174.93679246,398.59016003,7.7503642228,465.02185337,,5.9345646049,,30.425715549,27.192706473,66.785995703,6.0674279916,,,,,
2011,154,cpue,160.40276638,71.163717472,,117.04725112,,7.7104560672,183.53413458,815.28592841,1617.9317649,643.63348023,23.004967282,56.248409015,,121.34855983,530.88386036,3.1600229783,95.559094865,12.513690994,25.912188422,,76.472556076,261.01789801,51.824376845,10.617677207,,,,,
2011,155,cpue,207.60369473,,,238.52339395,,,44.661787756,401.9560898,6785.1562167,404.90082306,,58.894665172,,99.204662052,1190.1630254,10.797355282,16.441427361,,66.747287195,,,,228.21682754,,,,,,
2011,156,cpue,39.812117838,9.7539688704,,6.4694691487,,,14.929544189,81.41578098,4896.8904941,,,10.251620343,,171.83664677,238.87270703,0.497651473,,,,,,,458.83465809,,,,,,
2011,157,cpue,88.285637527,43.325359157,1.6349192135,488.43211502,20.436490168,1.0218245084,,149.18637823,2876.4359912,159.91553557,1.0218245084,7.1527715589,,,83.78960969,7.765866264,6.6418593047,,,,,,222.75774283,,,,,,
2011,158,cpue,144.5553647,34.544480536,2.1258141868,635.52986627,56.068349178,0.8857559112,,385.30382136,1277.7029019,169.17937904,,2.6572677335,2.1258141868,16.386484357,158.19600574,3.4987358492,,,,,,,,0.4428779556,,,,418.51966803,
2011,159,cpue,35.941336574,55.051608216,,340.82906488,29.805010817,3.7694572504,1.0519415583,233.18037875,2051.2860386,337.49791661,,0.7012943722,13.675240257,27.015555291,270.87495125,13.324593071,,1.2272651513,,,,,,,,,,43.844917603,
2011,160,cpue,201.86000487,401.08601204,,171.20984992,20.114164186,,,1257.1352616,4825.0048612,81.653928421,,29.692337608,41.186145714,160.76469788,588.0998481,38.312693687,,,169.53366957,,,,60.581946893,,,,,131.09187485,
2011,161,cpue,181.77258217,872.50839442,,342.77115495,,25.967511739,124.64405635,1407.4391362,12672.145729,,,57.128525825,113.21835118,57.574134227,1807.338817,804.9928639,,2.5967511739,280.44912678,,,,,,20.774009391,,,,
2011,176,cpue,74.255984029,17.349528979,,337.10134806,,49.09916701,558.8283284,,4146.5374259,177.83267203,,,,188.22313113,,15.441080791,351.32796182,,101.14775395,,108.60805141,595.78282513,82.063272069,30.535171002,,,,,
2011,179,cpue,175.99579144,78.062649431,,530.82601613,46.837589658,200.12424672,116.52624579,190.18900043,4371.5083681,732.36958375,13.057752268,,,22.14389778,691.20927769,33.92176948,445.6667622,,5.677283595,,7.6643328532,,127.02922044,,,,,,
2011,180,cpue,100.83382025,14.235362858,,632.6827937,1.6607923335,42.310661829,98.658973143,54.964317703,320.29566431,19.05956916,5.1405476988,,0.1186280238,3.9542674606,,0.5535974445,58.127731671,,0.3558840715,,,58.483615743,61.449316338,,,,,,
2011,181,cpue,187.26629604,59.706509568,,281.58289769,2.8431671223,,12.028783979,107.7122929,1552.8066591,390.93547932,11.482021071,,0.4920866173,,146.09504905,0.7107917806,11.044610744,,1.3122309795,,,37.726640661,127.28640501,,3.1165485764,,,,
2011,182,cpue,1023.6287678,115.43097726,,1395.9640542,160.00798067,14.311564254,,98.538639123,9912.5178642,202.70805762,35.192371115,,,,136.07716831,,11.026942949,,,,,,165.63876005,,,,,,
2011,183,cpue,25.218762913,15.055977859,,353.81547968,12.044782287,593.58192708,5.0813925273,301.11955717,5231.9523059,242.40124352,,,85.819073794,327.72968714,324.26812313,,36.887145754,,,,,,511.1504483,,29.359156824,,,,
2011,184,cpue,138.63363985,71.638435905,,482.56446408,10.613101616,230.17164129,10.613101616,938.92783355,3076.1411714,71.804265618,,,11.939739317,662.10254361,275.60898258,,,18.075438689,2.6532754039,,,,703.94713059,,39.467471633,,,,
2011,185,cpue,17.897118435,38.486094341,2.0801745409,317.31647146,19.071112368,7.828125011,0.2214389778,532.47918977,1064.5498856,451.30298135,,10.854683016,88.998793775,981.41754959,121.18213529,,,,,,,,25.098337503,,,,,,
2011,186,cpue,17.091657101,28.237060102,,86.18704292,13.381031619,17.760375086,26.869387978,1270.8542603,3127.8967599,954.52227818,,16.951872232,598.97480187,1430.4957966,530.29352048,11.530845936,7.2639542677,12.131957019,,,,,32.41145221,,,,5.4693302722,21.701019824,
2011,187,cpue,,216.82346951,5.7058807766,188.29406563,,28.529403883,,353.76460815,13893.819691,387.99989281,,336.64696582,439.3528198,77.503642228,2379.3522839,656.17628931,,1.711764233,,,,,,,,,,,
2011,202,cpue,138.62948928,25.475680059,,320.81676592,12.77802249,13.98349631,19.367946039,64.291937058,1993.0500488,470.13478974,,,,,211.68120276,,29.17246644,,,,,166.67684682,486.207774,3.6164214595,,,,,
2011,203,cpue,311.58205687,71.278458614,,403.29212577,1.857419117,436.95784727,0.6965321689,91.245714121,3476.8564096,1422.0865114,1.3930643377,5.8044347405,,,126.07232256,,25.771690248,,,,,,253.30553208,,7.8940312471,,,,
2014,78,cpue,62.312928352,14.482109148,2.6572677335,770.60764273,8.9018469074,1.1514826845,,37.024597087,775.03642228,153.67865059,,5.3145354671,1.2400582757,,20.283810366,,,,,10.67335873,,,13.729216623,,,,,557.58334609,
2014,79,cpue,762.81009976,5.9473329811,,982.60284036,,10.601767488,21.720694366,187.47027875,2786.1962118,197.81346655,,,53.008837441,,,,,,4.2665649647,32.322461854,,,72.660894248,,,,,,
2014,80,cpue,288.939562,153.19248476,,1384.7292217,,779.59164842,264.40695768,253.50357798,22460.962178,943.14234389,,2.1806759396,234.42266351,121.79143779,,23.442266351,,,389.79582421,13.629224623,,,,,,,243.58287557,324.62954145,
2014,81,cpue,864.53523331,660.1905418,,1351.8187284,,3.4581409332,15.876010648,515.26299905,2837.2474475,80.794747258,,,503.00231756,,,41.340502975,,43.698326338,75.764724083,15.404445975,,,,24.049798308,,,190.61435097,279.89886793,
2014,82,cpue,3304.9405005,1287.0200988,,3289.0513635,,,226.89687667,687.6818503,2764.7098418,2240.3683201,3.1778274043,,155.07797733,,500.19003344,173.50937628,,90.250298283,169.69598339,6.9912202895,22.24479183,136.01101291,,14.61800606,,,229.40880334,242.69711966,274.56428773
2014,103,cpue,343.26949305,16.380579317,1.9271269785,2090.9327717,,70.821916461,155.85639439,390.24321315,7335.127062,,,93.947440203,18.789488041,115.14826845,,,,,3.6133630847,,,,72.989934312,,,,,,
2014,104,cpue,559.26476948,78.558107206,,1253.4820241,,128.05710265,1.2313182948,1157.4391971,6353.602401,108.10974628,,3.6939548843,400.42470946,52.25959876,,4.4327458611,,,20.439883693,23.641311259,,51.469104721,54.916795946,,,,,109.83373299,203.16751864
2014,105,cpue,261.8841193,,,2027.1364883,,,36.890231589,580.38196035,12418.493802,1734.9366341,,4.0177479949,140.98642964,471.6650227,,110.67069477,,,182.99015868,17.166741433,,,,,,,558.02622404,103.63344161,
2014,106,cpue,602.72769681,1384.9913033,,983.17283877,,0.4274664516,174.83377872,1173.8228762,13165.966711,,,9.8317283877,1446.9739388,325.51529736,328.72170131,1809.8929562,,381.30007486,837.83424522,,,,,,,,363.15992358,197.08069024,
2014,107,cpue,207.32200122,338.8306455,,726.36819629,,2.9647681481,326.75980375,275.29989947,1080.0226825,,,1.6941532275,55.271749047,,,225.74591756,27.7417591,153.10909794,206.4749246,,20.32983873,69.248513174,,70.730897248,,,253.53602579,,
2014,123,cpue,18.009326901,,31.587787659,330.17099318,,49.882976892,52.02694438,174.37602237,3701.9171963,,3.0015544835,,14.007254256,,213.25329949,10.576906275,124.63597665,,111.91510288,,24.012435868,211.82398783,180.23620017,23.154848872,,,,,
2014,124,cpue,48.840030213,,28.789912547,1002.5058833,,8.7397948803,115.15965019,1262.1292018,7454.5309273,,46.526555098,,,174.93679246,130.83987041,10.796217205,61.692669743,,105.39164414,,,163.48557482,354.73285102,33.416862778,,,,,
2014,125,cpue,252.65094825,134.11933371,19.809393115,1948.4648965,,681.96271378,399.11055964,700.14838615,8946.7013166,,26.953764402,,,279.45598998,,21.757858011,240.63541472,,,,93.851059183,448.7964145,664.75127387,20.458881414,,,12.989765977,,
