# NOAA_1976_1991_Crab.csv,,,,,,,,,
#  Data provided by NOAA Kodiak over years,,,,,,,,,
#  The original data may not exist or hidden in NOAA,,,,,,,,,
#,,,,,,,,,
#,,,,,,,,,
#,,,,,,,,,
Year,Haul,NMFS_Station,Sex,Size_mm,Shell,Egg color,Egg condition,Clutch,Sampling Factor
1985,256,i07,2,81,2,2,1,6,1
1985,256,i07,2,85,2,2,1,6,1
1985,256,i07,2,86,2,2,1,6,1
1985,256,i07,2,92,2,2,1,6,1
1985,256,i07,2,94,2,2,1,6,1
1985,256,i07,2,95,2,2,1,6,1
1985,256,i07,2,97,2,2,1,6,1
1985,256,i07,2,98,2,2,1,6,1
1985,257,h06,1,115,3,,,,1
1985,257,h06,1,121,3,,,,1
1985,257,h06,2,29,2,0,0,0,1
1985,257,h06,2,31,2,0,0,0,1
1985,258,h07,1,10,2,,,,1
1985,258,h07,1,71,1,,,,1
1985,258,h07,1,104,1,,,,1
1985,258,h07,1,116,3,,,,1
1985,258,h07,1,118,3,,,,1
1985,258,h07,1,125,3,,,,1
1985,259,h08,1,26,2,,,,1
1985,259,h08,1,30,2,,,,1
1985,259,h08,1,55,2,,,,1
1985,259,h08,1,75,1,,,,1
1985,259,h08,1,75,1,,,,1
1985,259,h08,1,85,2,,,,1
1985,259,h08,1,91,1,,,,1
1985,259,h08,1,92,0,,,,1
1985,259,h08,1,99,2,,,,1
1985,259,h08,1,104,0,,,,1
1985,259,h08,1,108,1,,,,1
1985,259,h08,1,109,0,,,,1
1985,259,h08,1,113,0,,,,1
1985,259,h08,1,118,3,,,,1
1985,260,h09,1,53,2,,,,1
1985,260,h09,1,54,2,,,,1
1985,260,h09,1,56,2,,,,1
1985,260,h09,1,58,2,,,,1
1985,260,h09,1,58,2,,,,1
1985,260,h09,1,59,2,,,,1
1985,260,h09,1,71,2,,,,1
1985,260,h09,1,85,1,,,,1
1985,260,h09,1,87,1,,,,1
1985,260,h09,1,89,1,,,,1
1985,260,h09,1,93,1,,,,1
1985,260,h09,1,96,0,,,,1
1985,260,h09,1,97,1,,,,1
1985,260,h09,1,102,0,,,,1
1985,260,h09,1,113,1,,,,1
1985,260,h09,1,121,3,,,,1
1985,260,h09,2,44,2,0,0,0,1
1985,260,h09,2,47,2,0,0,0,1
1985,260,h09,2,53,2,0,0,0,1
1985,260,h09,2,54,2,0,0,0,1
1985,260,h09,2,54,2,0,0,0,1
1985,260,h09,2,55,2,0,0,0,1
1985,260,h09,2,56,2,0,0,0,1
1985,260,h09,2,62,2,0,0,0,1
1985,260,h09,2,65,2,0,0,0,1
1985,260,h09,2,77,2,0,0,0,1
1985,260,h09,2,84,2,2,1,6,1
1985,261,g09,1,47,2,,,,1
1985,261,g09,1,53,2,,,,1
1985,261,g09,1,54,2,,,,1
1985,261,g09,1,59,2,,,,1
1985,261,g09,1,59,2,,,,1
1985,261,g09,1,60,2,,,,1
1985,261,g09,1,61,2,,,,1
1985,261,g09,1,61,2,,,,1
1985,261,g09,1,71,2,,,,1
1985,261,g09,1,73,1,,,,1
1985,261,g09,1,78,2,,,,1
1985,261,g09,1,85,1,,,,1
1985,261,g09,1,93,1,,,,1
1985,261,g09,1,97,3,,,,1
1985,261,g09,1,102,1,,,,1
1985,261,g09,1,105,3,,,,1
1985,261,g09,1,120,4,,,,1
1985,261,g09,1,123,3,,,,1
1985,261,g09,2,42,2,0,0,0,1
1985,261,g09,2,46,2,0,0,0,1
1985,261,g09,2,49,2,0,0,0,1
1985,261,g09,2,51,2,0,0,0,1
1985,261,g09,2,51,2,0,0,0,1
1985,261,g09,2,51,2,0,0,0,1
1985,261,g09,2,52,2,0,0,0,1
1985,261,g09,2,53,2,0,0,0,1
1985,261,g09,2,53,2,0,0,0,1
1985,261,g09,2,53,2,0,0,0,1
1985,261,g09,2,59,2,0,0,0,1
1985,261,g09,2,62,2,0,0,0,1
1985,261,g09,2,63,2,0,0,0,1
1985,261,g09,2,65,2,0,0,0,1
1985,261,g09,2,68,2,0,0,0,1
1985,262,g08,1,75,0,,,,1
1985,262,g08,1,81,2,,,,1
1985,262,g08,1,92,1,,,,1
1985,262,g08,1,95,3,,,,1
1985,262,g08,1,104,1,,,,1
1985,262,g08,1,120,3,,,,1
1985,262,g08,2,77,2,2,1,6,1
1985,263,g07,1,98,0,,,,1
1985,263,g07,1,109,3,,,,1
1985,263,g07,1,118,0,,,,1
1985,264,g06,1,85,2,,,,1
1985,264,g06,1,97,3,,,,1
1985,264,g06,1,98,1,,,,1
1985,264,g06,1,101,2,,,,1
1985,264,g06,1,102,1,,,,1
1985,264,g06,1,112,1,,,,1
1985,266,i04,1,116,3,,,,1
1985,267,h04,1,106,2,,,,1
1985,267,h04,1,116,3,,,,1
1985,267,h04,1,118,3,,,,1
1985,267,h04,1,129,3,,,,1
1985,268,g04,1,100,2,,,,1
1985,268,g04,1,114,3,,,,1
1985,268,g04,1,119,3,,,,1
1985,269,f04,1,85,2,,,,1
1985,269,f04,2,73,2,2,1,6,1
1985,271,h02,2,76,2,2,1,6,1
1985,272,g02,1,96,2,,,,1
1985,272,g02,1,125,3,,,,1
1985,273,f02,2,102,2,2,1,6,1
1985,274,f06,1,93,2,,,,1
1985,274,f06,2,90,2,2,1,6,1
1985,275,f07,2,81,2,2,1,6,1
1985,275,f07,2,100,2,2,1,6,1
1985,276,f08,2,77,2,2,1,6,1
1985,276,f08,2,93,2,2,1,6,1
1985,278,f10,2,81,2,2,1,6,1
1985,278,f10,2,82,2,2,1,6,1
1985,278,f10,2,86,2,2,1,6,1
1985,279,f11,2,71,2,2,1,6,1
1985,280,e11,2,75,2,2,1,6,1
1985,281,e10,2,76,2,2,1,6,1
1985,284,c13,1,103,2,,,,1
1985,284,c13,1,105,0,,,,1
1985,284,c13,1,107,3,,,,1
1985,285,b13,1,126,2,,,,1
1985,288,k15,1,113,3,,,,1
1985,288,k15,2,16,1,0,0,0,1
1985,288,k15,2,17,1,0,0,0,1
1985,288,k15,2,79,2,2,1,6,1
1985,288,k15,2,86,2,2,1,6,1
1985,288,k15,2,89,2,2,1,6,1
1985,289,j16,1,83,0,,,,1
1985,289,j16,1,90,1,,,,1
1985,289,j16,1,91,1,,,,1
1985,289,j16,1,92,1,,,,1
1985,289,j16,1,92,1,,,,1
1985,289,j16,1,96,1,,,,1
1985,289,j16,1,105,1,,,,1
1985,289,j16,2,67,2,0,0,0,1
1985,289,j16,2,69,2,2,1,6,1
1985,289,j16,2,70,2,0,0,0,1
1985,289,j16,2,73,2,0,0,0,1
1985,290,k16,1,53,0,,,,1
1985,290,k16,1,56,0,,,,1
1985,290,k16,1,58,2,,,,1
1985,290,k16,1,59,2,,,,1
1985,290,k16,1,60,2,,,,1
1985,290,k16,1,61,2,,,,1
1985,290,k16,1,61,2,,,,1
1985,290,k16,1,61,2,,,,1
1985,290,k16,1,62,1,,,,1
1985,290,k16,1,62,2,,,,1
1985,290,k16,1,63,2,,,,1
1985,290,k16,1,64,2,,,,1
1985,290,k16,1,64,2,,,,1
1985,290,k16,1,66,1,,,,1
1985,290,k16,1,66,1,,,,1
1985,290,k16,1,66,2,,,,1
1985,290,k16,1,66,2,,,,1
1985,290,k16,1,67,1,,,,1
1985,290,k16,1,67,1,,,,1
1985,290,k16,1,67,2,,,,1
1985,290,k16,1,68,2,,,,1
1985,290,k16,1,68,2,,,,1
1985,290,k16,1,68,2,,,,1
1985,290,k16,1,68,2,,,,1
1985,290,k16,1,69,1,,,,1
1985,290,k16,1,69,2,,,,1
1985,290,k16,1,70,1,,,,1
1985,290,k16,1,70,2,,,,1
1985,290,k16,1,70,2,,,,1
1985,290,k16,1,71,2,,,,1
1985,290,k16,1,71,2,,,,1
1985,290,k16,1,72,2,,,,1
1985,290,k16,1,72,2,,,,1
1985,290,k16,1,72,2,,,,1
1985,290,k16,1,73,1,,,,1
1985,290,k16,1,74,2,,,,1
1985,290,k16,1,74,2,,,,1
1985,290,k16,1,77,2,,,,1
1985,290,k16,1,78,2,,,,1
1985,290,k16,1,81,1,,,,1
1985,290,k16,1,83,1,,,,1
1985,290,k16,1,83,1,,,,1
1985,290,k16,1,85,1,,,,1
1985,290,k16,1,88,1,,,,1
1985,290,k16,1,90,0,,,,1
1985,290,k16,1,90,1,,,,1
1985,290,k16,1,90,1,,,,1
1985,290,k16,1,99,3,,,,1
1985,290,k16,1,109,3,,,,1
1985,290,k16,1,113,1,,,,1
1985,290,k16,1,118,3,,,,1
1985,290,k16,2,42,2,0,0,0,1
1985,290,k16,2,47,2,0,0,0,1
1985,290,k16,2,47,2,0,0,0,1
1985,290,k16,2,50,0,0,0,0,1
1985,290,k16,2,53,2,0,0,0,1
1985,290,k16,2,55,2,0,0,0,1
1985,290,k16,2,57,2,0,0,0,1
1985,290,k16,2,57,0,0,0,0,1
1985,290,k16,2,58,2,0,0,0,1
1985,290,k16,2,58,2,0,0,0,1
1985,290,k16,2,58,2,0,0,0,1
1985,290,k16,2,58,0,0,0,0,1
1985,290,k16,2,59,2,0,0,0,1
1985,290,k16,2,59,0,0,0,0,1
1985,290,k16,2,59,2,0,0,0,1
1985,290,k16,2,59,2,0,0,0,1
1985,290,k16,2,59,0,0,0,0,1
1985,290,k16,2,60,2,0,0,0,1
1985,290,k16,2,60,2,0,0,0,1
1985,290,k16,2,61,2,0,0,0,1
1985,290,k16,2,61,2,0,0,0,1
1985,290,k16,2,61,2,0,0,0,1
1985,290,k16,2,61,2,0,0,0,1
1985,290,k16,2,63,2,0,0,0,1
1985,290,k16,2,63,2,0,0,0,1
1985,290,k16,2,63,2,0,0,0,1
1985,290,k16,2,64,1,0,0,0,1
1985,290,k16,2,64,2,0,0,0,1
1985,290,k16,2,64,2,0,0,0,1
1985,290,k16,2,64,2,0,0,0,1
1985,290,k16,2,64,1,0,0,0,1
1985,290,k16,2,65,2,0,0,0,1
1985,290,k16,2,65,2,0,0,0,1
1985,290,k16,2,66,2,0,0,0,1
1985,290,k16,2,67,2,0,0,0,1
1985,290,k16,2,67,2,0,0,0,1
1985,290,k16,2,67,2,0,0,0,1
1985,290,k16,2,67,2,0,0,0,1
1985,290,k16,2,67,2,2,1,6,1
1985,290,k16,2,68,1,0,0,0,1
1985,290,k16,2,69,1,0,0,0,1
1985,290,k16,2,69,2,2,1,6,1
1985,290,k16,2,69,2,0,0,0,1
1985,290,k16,2,69,2,0,0,0,1
1985,290,k16,2,70,2,0,0,0,1
1985,290,k16,2,70,2,0,0,0,1
1985,290,k16,2,73,2,0,0,0,1
1985,290,k16,2,76,1,0,0,0,1
1985,290,k16,2,78,2,2,1,6,1
1988,2,i10,1,81,2,,,,1
1988,2,i10,1,115,4,,,,1
1988,2,i10,2,39,2,0,0,0,1
1988,2,i10,2,58,2,0,0,0,1
1988,2,i10,2,74,2,2,1,6,1
1988,2,i10,2,89,2,2,1,6,1
1988,3,i09,2,80,2,2,1,6,1
1988,4,j09,1,99,0,,,,1
1988,4,j09,1,115,2,,,,1
1988,4,j09,2,75,2,2,1,6,1
1988,5,j08,1,34,2,,,,1
1988,6,i08,1,53,2,,,,1
1988,6,i08,1,78,2,,,,1
1988,6,i08,1,93,2,,,,1
1988,6,i08,2,78,2,0,0,0,1
1988,7,i07,1,17,2,,,,1
1988,12,g02,2,76,2,2,1,6,1
1988,12,g02,2,83,2,2,1,6,1
1988,12,g02,2,87,2,2,1,6,1
1988,12,g02,2,98,2,2,1,6,1
1988,15,g04,1,63,2,,,,1
1988,15,g04,1,86,3,,,,1
1988,15,g04,1,105,1,,,,1
1988,15,g04,1,119,3,,,,1
1988,15,g04,1,120,3,,,,1
1988,15,g04,1,121,3,,,,1
1988,15,g04,1,122,3,,,,1
1988,15,g04,1,126,3,,,,1
1988,15,g04,1,129,3,,,,1
1988,15,g04,2,59,2,0,0,0,1
1988,15,g04,2,62,2,0,0,0,1
1988,15,g04,2,74,2,2,1,6,1
1988,15,g04,2,81,2,2,1,6,1
1988,15,g04,2,97,2,2,1,6,1
1988,16,h04,1,108,1,,,,1
1988,16,h04,1,126,3,,,,1
1988,16,h04,1,129,3,,,,1
1988,16,h04,2,69,2,0,0,0,1
1988,16,h04,2,70,2,2,1,6,1
1988,17,h06,1,51,2,,,,1
1988,17,h06,1,72,2,,,,1
1988,17,h06,1,73,2,,,,1
1988,17,h06,1,75,2,,,,1
1988,17,h06,1,92,2,,,,1
1988,17,h06,1,94,2,,,,1
1988,17,h06,1,99,2,,,,1
1988,17,h06,2,63,2,0,0,0,1
1988,17,h06,2,88,2,2,1,6,1
1988,18,g06,1,94,2,,,,1
1988,18,g06,2,70,2,0,0,0,1
1988,18,g06,2,77,2,2,1,6,1
1988,18,g06,2,86,2,2,1,6,1
1988,18,g06,2,91,2,2,1,6,1
1988,22,h07,1,50,1,,,,1
1988,22,h07,1,58,2,,,,1
1988,22,h07,1,68,1,,,,1
1988,22,h07,1,72,2,,,,1
1988,22,h07,1,72,2,,,,1
1988,22,h07,1,72,2,,,,1
1988,22,h07,1,73,2,,,,1
1988,22,h07,1,73,2,,,,1
1988,22,h07,1,74,2,,,,1
1988,22,h07,1,74,2,,,,1
1988,22,h07,1,75,2,,,,1
1988,22,h07,1,75,2,,,,1
1988,22,h07,1,75,2,,,,1
1988,22,h07,1,76,2,,,,1
1988,22,h07,1,77,2,,,,1
1988,22,h07,1,77,2,,,,1
1988,22,h07,1,78,2,,,,1
1988,22,h07,1,78,2,,,,1
1988,22,h07,1,78,2,,,,1
1988,22,h07,1,81,2,,,,1
1988,22,h07,1,82,2,,,,1
1988,22,h07,1,83,2,,,,1
1988,22,h07,1,83,2,,,,1
1988,22,h07,1,91,2,,,,1
1988,22,h07,1,92,2,,,,1
1988,22,h07,1,92,2,,,,1
1988,22,h07,1,93,2,,,,1
1988,22,h07,1,95,2,,,,1
1988,22,h07,1,98,2,,,,1
1988,22,h07,1,105,1,,,,1
1988,22,h07,1,113,2,,,,1
1988,22,h07,2,49,2,0,0,0,1
1988,22,h07,2,63,2,0,0,0,1
1988,22,h07,2,64,2,0,0,0,1
1988,22,h07,2,65,2,0,0,0,1
1988,22,h07,2,65,2,0,0,0,1
1988,22,h07,2,67,2,0,0,0,1
1988,22,h07,2,68,2,0,0,0,1
1988,22,h07,2,69,2,0,0,0,1
1988,22,h07,2,69,2,0,0,0,1
1988,22,h07,2,69,2,0,0,0,1
1988,22,h07,2,70,2,0,0,0,1
1988,22,h07,2,70,2,0,0,0,1
1988,22,h07,2,71,2,0,0,0,1
1988,22,h07,2,73,2,0,0,0,1
1988,22,h07,2,73,2,0,0,0,1
1988,22,h07,2,75,2,0,0,0,1
1988,22,h07,2,77,2,2,1,6,1
1988,22,h07,2,77,2,2,1,5,1
1988,22,h07,2,84,2,3,1,6,1
1988,22,h07,2,85,2,2,1,6,1
1988,23,h08,1,54,2,,,,1
1988,23,h08,1,56,2,,,,1
1988,23,h08,1,58,2,,,,1
1988,23,h08,1,59,2,,,,1
1988,23,h08,1,60,2,,,,1
1988,23,h08,1,61,2,,,,1
1988,23,h08,1,61,2,,,,1
1988,23,h08,1,62,2,,,,1
1988,23,h08,1,63,2,,,,1
1988,23,h08,1,63,2,,,,1
1988,23,h08,1,64,2,,,,1
1988,23,h08,1,65,2,,,,1
1988,23,h08,1,65,2,,,,1
1988,23,h08,1,65,2,,,,1
1988,23,h08,1,65,2,,,,1
1988,23,h08,1,65,2,,,,1
1988,23,h08,1,66,2,,,,1
1988,23,h08,1,66,2,,,,1
1988,23,h08,1,66,2,,,,1
1988,23,h08,1,66,2,,,,1
1988,23,h08,1,67,2,,,,1
1988,23,h08,1,67,2,,,,1
1988,23,h08,1,67,2,,,,1
1988,23,h08,1,68,2,,,,1
1988,23,h08,1,68,2,,,,1
1988,23,h08,1,69,2,,,,1
1988,23,h08,1,69,2,,,,1
1988,23,h08,1,70,2,,,,1
1988,23,h08,1,70,2,,,,1
1988,23,h08,1,70,2,,,,1
1988,23,h08,1,71,2,,,,1
1988,23,h08,1,71,2,,,,1
1988,23,h08,1,72,2,,,,1
1988,23,h08,1,73,2,,,,1
1988,23,h08,1,73,2,,,,1
1988,23,h08,1,73,2,,,,1
1988,23,h08,1,73,2,,,,1
1988,23,h08,1,75,2,,,,1
1988,23,h08,1,75,2,,,,1
1988,23,h08,1,77,2,,,,1
1988,23,h08,1,77,2,,,,1
1988,23,h08,1,78,2,,,,1
1988,23,h08,1,78,2,,,,1
1988,23,h08,1,79,1,,,,1
1988,23,h08,1,79,2,,,,1
1988,23,h08,1,80,2,,,,1
1988,23,h08,1,80,2,,,,1
1988,23,h08,1,82,2,,,,1
1988,23,h08,1,82,2,,,,1
1988,23,h08,1,83,2,,,,1
1988,23,h08,1,87,1,,,,1
1988,23,h08,1,89,2,,,,1
1988,23,h08,1,93,2,,,,1
1988,23,h08,1,96,2,,,,1
1988,23,h08,1,97,1,,,,1
1988,23,h08,1,98,2,,,,1
1988,23,h08,1,103,0,,,,1
1988,23,h08,1,110,0,,,,1
1988,23,h08,1,110,3,,,,1
1988,23,h08,1,111,2,,,,1
1988,23,h08,1,113,1,,,,1
1988,23,h08,1,114,1,,,,1
1988,23,h08,1,114,1,,,,1
1988,23,h08,1,115,1,,,,1
1988,23,h08,1,118,1,,,,1
1988,23,h08,1,118,1,,,,1
1988,23,h08,1,118,1,,,,1
1988,23,h08,1,123,1,,,,1
1988,23,h08,1,124,0,,,,1
1988,23,h08,1,130,1,,,,1
1988,23,h08,1,131,1,,,,1
1988,23,h08,2,47,2,0,0,0,1
1988,23,h08,2,49,2,0,0,0,1
1988,23,h08,2,54,2,0,0,0,1
1988,23,h08,2,56,2,0,0,0,1
1988,23,h08,2,57,2,0,0,0,1
1988,23,h08,2,57,2,0,0,0,1
1988,23,h08,2,58,2,0,0,0,1
1988,23,h08,2,59,2,0,0,0,1
1988,23,h08,2,59,2,0,0,0,1
1988,23,h08,2,59,2,0,0,0,1
1988,23,h08,2,59,2,0,0,0,1
1988,23,h08,2,60,2,0,0,0,1
1988,23,h08,2,60,2,0,0,0,1
1988,23,h08,2,60,2,0,0,0,1
1988,23,h08,2,61,2,0,0,0,1
1988,23,h08,2,61,2,0,0,0,1
1988,23,h08,2,62,2,0,0,0,1
1988,23,h08,2,62,2,0,0,0,1
1988,23,h08,2,62,2,0,0,0,1
1988,23,h08,2,63,2,0,0,0,1
1988,23,h08,2,63,2,0,0,0,1
1988,23,h08,2,64,2,0,0,0,1
1988,23,h08,2,64,2,0,0,0,1
1988,23,h08,2,64,2,0,0,0,1
1988,23,h08,2,64,2,0,0,0,1
1988,23,h08,2,65,2,0,0,0,1
1988,23,h08,2,65,2,0,0,0,1
1988,23,h08,2,67,2,0,0,0,1
1988,23,h08,2,68,2,0,0,0,1
1988,23,h08,2,68,2,0,0,0,1
1988,23,h08,2,68,2,0,0,0,1
1988,23,h08,2,68,2,0,0,0,1
1988,23,h08,2,68,1,2,1,5,1
1988,23,h08,2,68,2,0,0,0,1
1988,23,h08,2,69,2,0,0,0,1
1988,23,h08,2,69,2,0,0,0,1
1988,23,h08,2,69,2,0,0,0,1
1988,23,h08,2,70,2,0,0,0,1
1988,23,h08,2,70,2,0,4,1,1
1988,23,h08,2,70,1,0,0,0,1
1988,23,h08,2,70,2,0,0,0,1
1988,23,h08,2,70,2,0,0,0,1
1988,23,h08,2,71,2,5,1,4,1
1988,23,h08,2,71,2,2,1,4,1
1988,23,h08,2,72,2,0,0,0,1
1988,23,h08,2,72,2,0,0,0,1
1988,23,h08,2,72,2,0,0,0,1
1988,23,h08,2,72,1,0,0,0,1
1988,23,h08,2,72,2,0,0,0,1
1988,23,h08,2,73,2,0,0,0,1
1988,23,h08,2,73,2,0,0,0,1
1988,23,h08,2,73,2,2,1,6,1
1988,23,h08,2,73,2,0,0,0,1
1988,23,h08,2,74,2,2,1,5,1
1988,23,h08,2,74,2,0,0,0,1
1988,23,h08,2,74,2,0,0,0,1
1988,23,h08,2,75,2,2,1,2,1
1988,23,h08,2,75,2,2,1,5,1
1988,23,h08,2,77,2,2,1,5,1
1988,23,h08,2,80,2,2,1,5,1
1988,23,h08,2,83,2,5,1,6,1
1988,23,h08,2,84,2,2,1,6,1
1988,23,h08,2,86,2,2,1,6,1
1988,23,h08,2,88,2,2,1,5,1
1988,23,h08,2,91,2,2,1,6,1
1988,23,h08,2,103,2,2,1,6,1
1988,23,h08,2,,2,0,0,0,1
1988,24,g08,1,63,2,,,,1
1988,24,g08,1,68,2,,,,1
1988,24,g08,2,51,2,0,0,0,1
1988,27,g09,1,130,3,,,,1
1988,28,h09,1,58,2,,,,1
1988,28,h09,1,58,2,,,,1
1988,28,h09,1,58,2,,,,1
1988,28,h09,1,60,2,,,,1
1988,28,h09,1,60,2,,,,1
1988,28,h09,1,62,2,,,,1
1988,28,h09,1,63,2,,,,1
1988,28,h09,1,66,2,,,,1
1988,28,h09,1,67,2,,,,1
1988,28,h09,1,68,2,,,,1
1988,28,h09,1,68,2,,,,1
1988,28,h09,1,70,2,,,,1
1988,28,h09,1,70,2,,,,1
1988,28,h09,1,71,2,,,,1
1988,28,h09,1,71,2,,,,1
1988,28,h09,1,75,2,,,,1
1988,28,h09,1,76,2,,,,1
1988,28,h09,1,77,2,,,,1
1988,28,h09,1,77,2,,,,1
1988,28,h09,1,78,2,,,,1
1988,28,h09,1,80,2,,,,1
1988,28,h09,1,81,2,,,,1
1988,28,h09,1,82,2,,,,1
1988,28,h09,1,83,2,,,,1
1988,28,h09,1,84,1,,,,1
1988,28,h09,1,84,2,,,,1
1988,28,h09,1,84,2,,,,1
1988,28,h09,1,87,2,,,,1
1988,28,h09,1,88,2,,,,1
1988,28,h09,1,93,2,,,,1
1988,28,h09,1,104,1,,,,1
1988,28,h09,1,112,2,,,,1
1988,28,h09,1,115,1,,,,1
1988,28,h09,1,130,0,,,,1
1988,28,h09,2,57,2,0,0,0,1
1988,28,h09,2,58,2,0,0,0,1
1988,28,h09,2,59,2,0,0,0,1
1988,28,h09,2,61,2,0,0,0,1
1988,28,h09,2,62,2,0,0,0,1
1988,28,h09,2,63,2,2,1,4,1
1988,28,h09,2,65,2,0,0,0,1
1988,28,h09,2,66,2,0,0,0,1
1988,28,h09,2,68,2,0,0,0,1
1988,28,h09,2,69,2,0,0,0,1
1988,28,h09,2,70,2,0,0,0,1
1988,28,h09,2,70,2,0,0,0,1
1988,28,h09,2,70,2,0,0,0,1
1988,28,h09,2,70,2,0,0,0,1
1988,28,h09,2,71,2,0,0,0,1
1988,28,h09,2,94,2,3,1,6,1
1988,33,f10,1,84,2,,,,1
1988,33,f10,1,106,2,,,,1
1988,37,f11,1,64,2,,,,1
1988,37,f11,1,76,2,,,,1
1988,37,f11,1,88,2,,,,1
1988,37,f11,1,94,2,,,,1
1988,37,f11,2,59,2,0,0,0,1
1988,37,f11,2,61,2,0,0,0,1
1988,37,f11,2,63,2,0,0,0,1
1988,37,f11,2,67,2,0,0,0,1
1988,37,f11,2,72,2,0,0,0,1
1988,38,g11,1,104,2,,,,1
1988,38,g11,1,125,0,,,,1
1988,38,g11,2,70,2,0,0,0,1
1988,38,g11,2,73,2,0,0,0,1
1988,38,g11,2,93,2,2,1,6,1
1988,40,i11,1,49,2,,,,1
1988,40,i11,1,123,2,,,,1
1988,42,i12,1,34,2,,,,1
1988,42,i12,1,100,2,,,,1
1988,42,i12,1,126,2,,,,1
1988,42,i12,2,79,2,2,1,6,1
1988,42,i12,2,85,2,2,1,6,1
1988,44,g12,2,85,2,2,1,6,1
1988,45,f12,1,73,2,,,,1
1988,45,f12,1,86,2,,,,1
1988,45,f12,1,119,3,,,,1
1988,45,f12,2,64,2,0,0,0,1
1988,45,f12,2,84,2,2,1,6,1
1988,45,f12,2,91,2,3,1,6,1
1988,46,e12,1,67,2,,,,1
1988,46,e12,2,62,2,0,0,0,1
1988,46,e12,2,67,2,0,0,0,1
1988,52,e13,1,90,2,,,,1
1988,52,e13,1,120,0,,,,1
1988,52,e13,1,125,0,,,,1
1988,53,f13,1,66,2,,,,1
1988,53,f13,1,75,2,,,,1
1988,53,f13,1,80,2,,,,1
1988,53,f13,1,81,2,,,,1
1988,53,f13,1,101,1,,,,1
1988,53,f13,1,101,2,,,,1
1988,53,f13,1,101,2,,,,1
1988,53,f13,1,103,1,,,,1
1988,53,f13,1,105,1,,,,1
1988,53,f13,1,108,1,,,,1
1988,53,f13,1,110,1,,,,1
1988,53,f13,2,68,2,0,0,0,1
1988,53,f13,2,74,2,5,1,6,1
1988,53,f13,2,79,2,2,1,6,1
1988,53,f13,2,83,2,2,1,6,1
1988,54,g13,1,76,2,,,,1
1988,54,g13,2,77,2,2,1,3,1
1988,54,g13,2,78,2,2,1,6,1
1988,54,g13,2,84,2,2,1,6,1
1988,54,g13,2,87,2,2,1,3,1
1988,54,g13,2,87,2,2,1,6,1
1988,54,g13,2,88,2,2,1,6,1
1988,54,g13,2,88,2,2,1,6,1
1988,54,g13,2,91,2,2,1,6,1
1988,55,h13,1,67,2,,,,1
1988,55,h13,1,90,1,,,,1
1988,55,h13,1,93,2,,,,1
1988,55,h13,1,101,1,,,,1
1988,55,h13,1,102,2,,,,1
1988,55,h13,1,104,1,,,,1
1988,55,h13,1,124,5,,,,1
1988,55,h13,2,72,2,2,1,6,1
1988,55,h13,2,73,2,2,1,6,1
1988,55,h13,2,73,2,2,1,6,1
1988,55,h13,2,73,2,2,1,6,1
1988,55,h13,2,74,2,5,1,6,1
1988,55,h13,2,75,2,2,1,6,1
1988,55,h13,2,78,2,2,1,6,1
1988,55,h13,2,78,2,2,1,6,1
1988,55,h13,2,78,2,2,1,6,1
1988,55,h13,2,78,2,2,1,6,1
1988,55,h13,2,78,2,2,1,6,1
1988,55,h13,2,79,2,2,1,6,1
1988,55,h13,2,79,2,2,1,6,1
1988,55,h13,2,80,2,2,1,6,1
1988,55,h13,2,80,2,5,1,6,1
1988,55,h13,2,81,2,2,1,6,1
1988,55,h13,2,83,2,2,1,6,1
1988,55,h13,2,83,2,2,1,6,1
1988,55,h13,2,84,2,5,1,6,1
1988,55,h13,2,85,2,2,1,6,1
1988,55,h13,2,85,2,2,1,6,1
1988,55,h13,2,86,2,2,1,6,1
1988,55,h13,2,87,2,2,1,6,1
1988,55,h13,2,87,2,2,1,6,1
1988,55,h13,2,91,2,2,1,6,1
1988,55,h13,2,93,2,2,1,6,1
1988,55,h13,2,93,2,2,1,6,1
1988,56,i13,1,37,2,,,,1
1988,56,i13,2,37,2,0,0,0,1
1988,56,i13,2,56,0,0,0,0,1
1988,56,i13,2,73,2,2,1,6,1
1988,56,i13,2,74,2,2,1,6,1
1988,56,i13,2,78,2,2,1,6,1
1988,56,i13,2,79,2,2,1,6,1
1988,56,i13,2,83,2,2,1,6,1
1988,60,i14,1,66,1,,,,1
1988,60,i14,1,77,1,,,,1
1988,60,i14,1,81,2,,,,1
1988,60,i14,1,83,2,,,,1
1988,60,i14,1,89,1,,,,1
1988,60,i14,1,105,1,,,,1
1988,60,i14,1,108,0,,,,1
1988,60,i14,2,50,2,0,0,0,1
1988,60,i14,2,77,2,0,0,0,1
1988,61,h14,1,71,1,,,,1
1988,61,h14,1,72,1,,,,1
1988,61,h14,1,90,1,,,,1
1988,61,h14,1,94,3,,,,1
1988,61,h14,1,99,1,,,,1
1988,61,h14,1,99,1,,,,1
1988,61,h14,1,99,2,,,,1
1988,61,h14,1,132,1,,,,1
1988,61,h14,2,69,2,0,0,0,1
1988,62,g14,1,78,2,,,,1
1988,62,g14,1,83,2,,,,1
1988,62,g14,1,86,2,,,,1
1988,62,g14,1,90,1,,,,1
1988,62,g14,1,90,2,,,,1
1988,63,f14,1,79,1,,,,1
1988,63,f14,1,88,1,,,,1
1988,63,f14,1,93,2,,,,1
1988,63,f14,1,102,0,,,,1
